s t k edges
15 13 2 15-6,6-1,1-16,16-13 4108.26220194
15 13 3 15-14,14-5,5-4,4-2,2-9,9-16,16-13 4767.26737857
15 13 4 15-6,6-7,7-0,0-3,3-2,2-9,9-16,16-13 6914.95237849
15 13 5 15-6,6-4,4-5,5-14,14-13 4932.74402346
0 14 0 0-7,7-6,6-1,1-5,5-14 2824.35577266
0 14 1 0-3,3-2,2-4,4-5,5-14 2967.48261061
0 14 2 0-7,7-6,6-15,15-14 3831.95306772
0 14 3 0-3,3-2,2-9,9-16,16-13,13-14 4912.71905034
0 14 4 0-7,7-6,6-4,4-5,5-14 3703.07059645
0 14 5 0-3,3-2,2-4,4-6,6-15,15-14 4629.26794385
3 11 0 3-2,2-4,4-8,8-11 3808.77747742
3 11 1 3-2,2-9,9-16,16-13,13-12,12-11 4729.19646939
3 11 2 3-0,0-7,7-6,6-4,4-8,8-11 6587.25459683
3 11 3 3-2,2-4,4-5,5-1,1-16,16-10,10-11 6139.28264035
3 11 4 3-0,0-7,7-6,6-1,1-16,16-10,10-11 7309.96669228
3 11 5 3-2,2-4,4-5,5-14,14-13,13-12,12-11 5101.73273654
2 1 0 2-4,4-6,6-1 1071.04706207
2 1 1 2-4,4-5,5-1 1145.93726757
2 1 2 2-9,9-16,16-1 2309.75859297
2 1 3 2-3,3-0,0-7,7-6,6-1 2898.61350101
2 1 4 2-9,9-16,16-13,13-14,14-5,5-1 4838.461322
2 1 5 2-4,4-5,5-14,14-15,15-6,6-1 3982.83525624
1 15 0 1-6,6-15 1656.95991704
1 15 1 1-5,5-14,14-15 1909.01631532
1 15 2 1-6,6-4,4-5,5-14,14-15 2869.74421803
1 15 3 1-16,16-9,9-2,2-3,3-0,0-7,7-6,6-15 6783.3189321
1 15 4 1-16,16-13,13-14,14-15 4281.02202447
1 15 5 1-5,5-4,4-6,6-15 3264.75298452
8 9 0 8-4,4-2,2-9 1479.84179561
8 9 1 8-4,4-6,6-1,1-16,16-9 2870.63134386
8 9 2 8-11,11-12,12-13,13-16,16-9 6476.1399697
8 9 3 8-11,11-10,10-16,16-9 6730.37862755
8 9 4 8-4,4-5,5-14,14-15,15-6,6-7,7-0,0-3,3-2,2-9 7752.09929069
8 9 5 8-4,4-5,5-1,1-16,16-9 2945.52154936
4 12 0 4-8,8-11,11-12 3828.45323066
4 12 1 4-5,5-14,14-13,13-12 3972.88661855
4 12 2 4-2,2-9,9-16,16-13,13-12 4127.52853465
4 12 3 4-6,6-1,1-16,16-10,10-11,11-12 6084.06818809
4 12 4 4-6,6-15,15-14,14-13,13-12 5634.6719518
4 12 5 4-5,5-1,1-16,16-13,13-12 4756.19786452
2 12 0 2-9,9-16,16-13,13-12 3863.93944303
2 12 1 2-4,4-8,8-11,11-12 4092.04232228
2 12 2 2-4,4-5,5-14,14-13,13-12 4236.47571017
2 12 3 2-9,9-16,16-10,10-11,11-12 5266.6999721
2 12 4 2-3,3-0,0-7,7-6,6-1,1-16,16-13,13-12 6772.46318957
2 12 5 2-4,4-6,6-15,15-14,14-13,13-12 5898.26104342
9 4 0 9-2,2-4 995.008053392
9 4 1 9-16,16-1,1-6,6-4 2385.79760165
9 4 2 9-16,16-1,1-5,5-4 2460.68780715
9 4 3 9-2,2-3,3-0,0-7,7-6,6-4 4355.47735431
9 4 4 9-16,16-13,13-12,12-11,11-8,8-4 6960.97371191
9 4 5 9-16,16-13,13-14,14-5,5-4 4260.31229248
16 14 0 16-1,1-5,5-14 2398.01734845
16 14 1 16-13,13-14 2450.35421909
16 14 2 16-9,9-2,2-4,4-5,5-14 2804.96612679
16 14 3 16-1,1-6,6-15,15-14 3487.62772242
16 14 4 16-10,10-11,11-12,12-13,13-14 6698.20955549
16 14 5 16-9,9-2,2-3,3-0,0-7,7-6,6-15,15-14 6294.31789897
16 13 0 16-13 1291.46786565
16 13 1 16-1,1-5,5-14,14-13 3556.90370189
16 13 2 16-9,9-2,2-4,4-5,5-14,14-13 3963.85248023
16 13 3 16-10,10-11,11-12,12-13 5539.32320205
16 13 4 16-1,1-6,6-15,15-14,14-13 4646.51407586
16 13 5 16-9,9-2,2-4,4-8,8-11,11-12,12-13 6664.51389966
5 1 0 5-1 364.539121846
5 1 1 5-4,4-6,6-1 1325.26702455
5 1 2 5-4,4-2,2-9,9-16,16-1 3091.15673869
5 1 3 5-14,14-15,15-6,6-1 3201.43711052
5 1 4 5-14,14-13,13-16,16-1 4483.83244569
5 1 5 5-4,4-2,2-3,3-0,0-7,7-6,6-1 3680.01164673
10 3 0 10-11,11-8,8-4,4-2,2-3 4367.90037837
10 3 1 10-16,16-9,9-2,2-3 4424.31222628
10 3 2 10-16,16-1,1-6,6-7,7-0,0-3 6750.84379133
10 3 3 10-11,11-12,12-13,13-14,14-5,5-4,4-2,2-3 5660.85563749
10 3 4 10-11,11-8,8-4,4-6,6-7,7-0,0-3 7146.37749778
10 3 5 10-16,16-1,1-5,5-4,4-2,2-3 5580.15973939
7 2 0 7-6,6-4,4-2 1159.6895976
7 2 1 7-6,6-1,1-5,5-4,4-2 1316.59288203
7 2 2 7-0,0-3,3-2 2727.95788655
7 2 3 7-6,6-15,15-14,14-13,13-16,16-9,9-2 6016.71423151
7 2 4 7-6,6-1,1-16,16-9,9-2 2480.41420743
7 2 5 7-6,6-15,15-14,14-5,5-4,4-2 4071.47779178
6 14 0 6-1,1-5,5-14 1279.18946865
6 14 1 6-4,4-5,5-14 2157.90429244
6 14 2 6-15,15-14 2286.78676371
6 14 3 6-7,7-0,0-3,3-2,2-9,9-16,16-13,13-14 6457.88535435
6 14 4 6-4,4-8,8-11,11-12,12-13,13-14 7176.33841875
6 14 5 6-1,1-16,16-13,13-14 3651.19517781
12 2 0 12-13,13-16,16-9,9-2 3863.93944303
12 2 1 12-11,11-8,8-4,4-2 4092.04232228
12 2 2 12-13,13-14,14-5,5-4,4-2 4236.47571017
12 2 3 12-11,11-10,10-16,16-9,9-2 5266.6999721
12 2 4 12-13,13-16,16-1,1-6,6-7,7-0,0-3,3-2 6772.46318957
12 2 5 12-13,13-14,14-15,15-6,6-4,4-2 5898.26104342
11 10 0 11-10 559.122900954
11 10 1 11-12,12-13,13-16,16-10 6271.66816674
11 10 2 11-8,8-4,4-2,2-9,9-16,16-10 7651.0975222
11 10 3 11-8,8-4,4-6,6-1,1-16,16-10 8204.87664657
11 10 4 11-12,12-13,13-14,14-5,5-1,1-16,16-10 8537.10400298
11 10 5 11-8,8-4,4-5,5-1,1-16,16-10 8279.76685207
7 15 0 7-6,6-15 1745.60245258
7 15 1 7-6,6-1,1-5,5-14,14-15 2079.67192978
7 15 2 7-0,0-3,3-2,2-4,4-5,5-14,14-15 5053.83322575
7 15 3 7-6,6-1,1-16,16-13,13-14,14-15 4451.67763893
7 15 4 7-0,0-3,3-2,2-4,4-6,6-15 5373.95178674
7 15 5 7-6,6-4,4-5,5-14,14-15 2958.38675357
14 5 0 14-5 873.643807348
14 5 1 14-15,15-6,6-1,1-5 2692.33242501
14 5 2 14-15,15-6,6-4,4-5 3571.0472488
14 5 3 14-13,13-16,16-1,1-5 3974.72776019
14 5 4 14-13,13-12,12-11,11-8,8-4,4-5 6927.69604187
14 5 5 14-13,13-16,16-9,9-2,2-4,4-5 4381.67653853
13 3 0 13-16,16-9,9-2,2-3 2732.38813012
13 3 1 13-14,14-5,5-4,4-2,2-3 3104.92439726
13 3 2 13-14,14-5,5-1,1-6,6-7,7-0,0-3 5004.68669289
13 3 3 13-12,12-11,11-8,8-4,4-2,2-3 5805.58581669
13 3 4 13-16,16-1,1-6,6-7,7-0,0-3 5058.91969516
13 3 5 13-14,14-15,15-6,6-4,4-2,2-3 4766.70973051
12 13 0 12-13 1422.54740366
12 13 1 12-11,11-10,10-16,16-13 5408.24366404
12 13 2 12-11,11-8,8-4,4-5,5-14,14-13 6378.79244555
12 13 3 12-11,11-8,8-4,4-2,2-9,9-16,16-13 6533.43436165
12 13 4 12-11,11-10,10-16,16-1,1-6,6-15,15-14,14-13 8763.28987425
12 13 5 12-11,11-8,8-4,4-6,6-1,1-5,5-14,14-13 7032.98048374
1 16 0 1-16 1159.83441925
1 16 1 1-6,6-4,4-2,2-9,9-16 2220.97123578
1 16 2 1-5,5-4,4-2,2-9,9-16 2295.86144128
1 16 3 1-5,5-14,14-13,13-16 3688.53714828
1 16 4 1-6,6-15,15-14,14-13,13-16 4778.14752226
1 16 5 1-6,6-4,4-8,8-11,11-12,12-13,13-16 7349.92647042
16 4 0 16-9,9-2,2-4 1413.51326533
16 4 1 16-1,1-6,6-4 1967.2923897
16 4 2 16-1,1-5,5-4 2042.1825952
16 4 3 16-13,13-12,12-11,11-8,8-4 6542.46849997
16 4 4 16-13,13-14,14-5,5-4 3841.80708054
16 4 5 16-10,10-11,11-8,8-4 6796.70715782
15 0 0 15-6,6-7,7-0 3161.11968159
15 0 1 15-14,14-5,5-1,1-6,6-7,7-0 3495.18915879
15 0 2 15-14,14-5,5-4,4-2,2-3,3-0 3638.31599674
15 0 3 15-6,6-4,4-2,2-3,3-0 3958.43455772
15 0 4 15-14,14-13,13-16,16-9,9-2,2-3,3-0 5583.55243647
15 0 5 15-14,14-13,13-16,16-1,1-6,6-7,7-0 5867.19486794
13 16 0 13-16 1291.46786565
13 16 1 13-14,14-5,5-1,1-16 3556.90370189
13 16 2 13-14,14-5,5-4,4-2,2-9,9-16 3963.85248023
13 16 3 13-12,12-11,11-10,10-16 5539.32320205
13 16 4 13-14,14-15,15-6,6-1,1-16 4646.51407586
13 16 5 13-12,12-11,11-8,8-4,4-2,2-9,9-16 6664.51389966
1 5 0 1-5 364.539121846
1 5 1 1-6,6-4,4-5 1325.26702455
1 5 2 1-16,16-9,9-2,2-4,4-5 3091.15673869
1 5 3 1-6,6-15,15-14,14-5 3201.43711052
1 5 4 1-16,16-13,13-14,14-5 4483.83244569
1 5 5 1-6,6-7,7-0,0-3,3-2,2-4,4-5 3680.01164673
0 11 0 0-3,3-2,2-4,4-8,8-11 4830.22204421
0 11 1 0-7,7-6,6-4,4-8,8-11 5565.81003004
0 11 2 0-3,3-2,2-9,9-16,16-13,13-12,12-11 5750.64103618
0 11 3 0-7,7-6,6-1,1-16,16-10,10-11 6288.5221255
0 11 4 0-7,7-6,6-15,15-14,14-13,13-12,12-11 6987.64776043
0 11 5 0-3,3-2,2-9,9-16,16-10,10-11 6004.87969403
3 6 0 3-2,2-4,4-6 1321.03661336
3 6 1 3-2,2-4,4-5,5-1,1-6 1477.93989778
3 6 2 3-0,0-7,7-6 2566.6108708
3 6 3 3-2,2-9,9-16,16-13,13-14,14-15,15-6 6178.06124726
3 6 4 3-2,2-9,9-16,16-1,1-6 2641.76122318
3 6 5 3-2,2-4,4-5,5-14,14-15,15-6 4232.82480753
1 10 0 1-16,16-10 4143.22638107
1 10 1 1-6,6-4,4-8,8-11,11-10 4620.77316645
1 10 2 1-5,5-4,4-8,8-11,11-10 4695.66337195
1 10 3 1-5,5-14,14-13,13-16,16-10 6671.9291101
1 10 4 1-6,6-7,7-0,0-3,3-2,2-9,9-16,16-10 7031.92963654
1 10 5 1-16,16-13,13-12,12-11,11-10 5007.23352513
8 6 0 8-4,4-6 1251.2851732
8 6 1 8-4,4-5,5-1,1-6 1408.18845762
8 6 2 8-11,11-12,12-13,13-14,14-5,5-1,1-6 7204.2427142
8 6 3 8-4,4-2,2-3,3-0,0-7,7-6 3606.02979538
8 6 4 8-11,11-10,10-16,16-1,1-6 7512.71437432
8 6 5 8-4,4-5,5-14,14-15,15-6 4163.07336737
4 1 0 4-6,6-1 807.457970449
4 1 1 4-5,5-1 882.348175949
4 1 2 4-2,2-9,9-16,16-1 2573.34768459
4 1 3 4-8,8-11,11-12,12-13,13-14,14-5,5-1 7648.06991696
4 1 4 4-2,2-3,3-0,0-7,7-6,6-1 3162.20259263
4 1 5 4-6,6-15,15-14,14-13,13-16,16-1 6663.42683304
10 9 0 10-16,16-9 3401.89717376
10 9 1 10-11,11-12,12-13,13-16,16-9 4265.90431782
10 9 2 10-11,11-8,8-4,4-2,2-9 4808.32324939
10 9 3 10-16,16-1,1-6,6-4,4-2,2-9 5945.69240491
10 9 4 10-16,16-1,1-5,5-4,4-2,2-9 6020.58261041
10 9 5 10-11,11-12,12-13,13-14,14-5,5-1,1-16,16-9 6531.34015406
9 7 0 9-16,16-1,1-6,6-7 1748.99524566
9 7 1 9-2,2-4,4-6,6-7 1891.10855938
9 7 2 9-2,2-3,3-0,0-7 3459.37684832
9 7 3 9-16,16-13,13-14,14-15,15-6,6-7 5285.29526974
9 7 4 9-2,2-4,4-5,5-1,1-6,6-7 2048.0118438
9 7 5 9-16,16-13,13-12,12-11,11-8,8-4,4-6,6-7 7857.0742179
6 4 0 6-4 766.451430988
6 4 1 6-1,1-5,5-4 923.35471541
6 4 2 6-1,1-16,16-9,9-2,2-4 2614.35422405
6 4 3 6-7,7-0,0-3,3-2,2-4 3121.19605317
6 4 4 6-15,15-14,14-5,5-4 3678.23962516
6 4 5 6-1,1-16,16-13,13-12,12-11,11-8,8-4 7743.30945869
5 4 0 5-4 517.809054103
5 4 1 5-1,1-6,6-4 1171.99709229
5 4 2 5-1,1-16,16-9,9-2,2-4 2937.88680644
5 4 3 5-14,14-13,13-12,12-11,11-8,8-4 7283.53079511
5 4 4 5-14,14-15,15-6,6-4 3926.88200204
5 4 5 5-1,1-6,6-7,7-0,0-3,3-2,2-4 3526.74171447
11 4 0 11-8,8-4 3254.19229505
11 4 1 11-12,12-13,13-14,14-5,5-4 4547.14755417
11 4 2 11-12,12-13,13-16,16-9,9-2,2-4 4701.78947026
11 4 3 11-10,10-16,16-1,1-6,6-4 5509.80725248
11 4 4 11-10,10-16,16-1,1-5,5-4 5584.69745798
11 4 5 11-12,12-13,13-14,14-15,15-6,6-4 6208.93288741
10 4 0 10-11,11-8,8-4 3813.315196
10 4 1 10-16,16-9,9-2,2-4 4396.90522715
10 4 2 10-16,16-1,1-6,6-4 4950.68435152
10 4 3 10-11,11-12,12-13,13-14,14-5,5-4 5106.27045512
10 4 4 10-16,16-1,1-5,5-4 5025.57455702
10 4 5 10-11,11-12,12-13,13-14,14-15,15-6,6-4 6768.05578836
7 1 0 7-6,6-1 170.655614458
7 1 1 7-6,6-4,4-5,5-1 1778.44868193
7 1 2 7-0,0-3,3-2,2-4,4-6,6-1 3799.00494862
7 1 3 7-6,6-15,15-14,14-13,13-16,16-1 6026.62447705
7 1 4 7-0,0-3,3-2,2-9,9-16,16-1 5037.71647952
7 1 5 7-6,6-15,15-14,14-5,5-1 3654.6187679
6 11 0 6-4,4-8,8-11 4020.64372604
6 11 1 6-1,1-5,5-4,4-8,8-11 4177.54701046
6 11 2 6-1,1-5,5-14,14-13,13-12,12-11 4434.88416137
6 11 3 6-4,4-2,2-9,9-16,16-10,10-11 5722.47955909
6 11 4 6-15,15-14,14-13,13-12,12-11 5442.48145642
6 11 5 6-1,1-16,16-10,10-11 4743.35582149
12 7 0 12-13,13-14,14-5,5-1,1-6,6-7 3990.27230075
12 7 1 12-13,13-16,16-1,1-6,6-7 4044.50530302
12 7 2 12-11,11-8,8-4,4-2,2-3,3-0,0-7 6820.00020883
12 7 3 12-11,11-10,10-16,16-9,9-2,2-4,4-6,6-7 6426.38956971
12 7 4 12-13,13-14,14-15,15-6,6-7 4997.86959581
12 7 5 12-11,11-8,8-4,4-6,6-7 4724.55373665
11 9 0 11-12,12-13,13-16,16-9 3706.78141687
11 9 1 11-10,10-16,16-9 3961.02007471
11 9 2 11-8,8-4,4-2,2-9 4249.20034844
11 9 3 11-12,12-13,13-14,14-5,5-4,4-2,2-9 5542.15560756
11 9 4 11-8,8-4,4-6,6-1,1-16,16-9 5639.98989669
11 9 5 11-10,10-16,16-1,1-5,5-4,4-2,2-9 6579.70551137
15 10 0 15-14,14-13,13-12,12-11,11-10 4385.6509798
15 10 1 15-6,6-1,1-16,16-10 5800.18629811
15 10 2 15-14,14-5,5-4,4-8,8-11,11-10 5875.60144358
15 10 3 15-6,6-4,4-2,2-9,9-16,16-10 6779.31003572
15 10 4 15-14,14-13,13-16,16-10 6104.57956704
15 10 5 15-6,6-4,4-8,8-11,11-10 6195.72000457
14 6 0 14-5,5-1,1-6 1279.18946865
14 6 1 14-5,5-4,4-6 2157.90429244
14 6 2 14-15,15-6 2286.78676371
14 6 3 14-13,13-16,16-9,9-2,2-3,3-0,0-7,7-6 6457.88535435
14 6 4 14-13,13-12,12-11,11-8,8-4,4-6 7176.33841875
14 6 5 14-13,13-16,16-1,1-6 3651.19517781
13 6 0 13-14,14-5,5-1,1-6 2438.07582209
13 6 1 13-16,16-1,1-6 2492.30882437
13 6 2 13-14,14-5,5-4,4-6 3316.79064588
13 6 3 13-16,16-9,9-2,2-3,3-0,0-7,7-6 5298.99900091
13 6 4 13-12,12-11,11-8,8-4,4-6 6017.45206531
13 6 5 13-14,14-15,15-6 3445.67311715
0 5 0 0-7,7-6,6-1,1-5 1950.71196532
0 5 1 0-3,3-2,2-4,4-5 2093.83880326
0 5 2 0-3,3-2,2-4,4-6,6-1,1-5 2748.02684145
0 5 3 0-7,7-6,6-15,15-14,14-5 4705.59687506
0 5 4 0-3,3-2,2-9,9-16,16-13,13-14,14-5 5786.36285769
0 5 5 0-7,7-6,6-4,4-5 2829.4267891
15 7 0 15-6,6-7 1745.60245258
15 7 1 15-14,14-5,5-1,1-6,6-7 2079.67192978
15 7 2 15-14,14-5,5-4,4-2,2-3,3-0,0-7 5053.83322575
15 7 3 15-14,14-13,13-16,16-1,1-6,6-7 4451.67763893
15 7 4 15-6,6-4,4-2,2-3,3-0,0-7 5373.95178674
15 7 5 15-14,14-5,5-4,4-6,6-7 2958.38675357
1 0 0 1-6,6-7,7-0 1586.17284347
1 0 1 1-6,6-4,4-2,2-3,3-0 2383.48771961
1 0 2 1-5,5-4,4-2,2-3,3-0 2458.37792511
1 0 3 1-5,5-14,14-15,15-6,6-7,7-0 5070.13599691
1 0 4 1-16,16-9,9-2,2-3,3-0 3622.19925051
1 0 5 1-5,5-4,4-6,6-7,7-0 3193.96591095
0 8 0 0-3,3-2,2-4,4-8 2060.86349137
0 8 1 0-7,7-6,6-4,4-8 2796.45147721
0 8 2 0-3,3-2,2-9,9-16,16-10,10-11,11-8 8774.23824686
0 8 3 0-7,7-6,6-1,1-5,5-4,4-8 2953.35476163
0 8 4 0-7,7-6,6-15,15-14,14-5,5-4,4-8 5708.23967138
0 8 5 0-3,3-2,2-9,9-16,16-1,1-6,6-4,4-8 4914.49096317
4 11 0 4-8,8-11 3254.19229505
4 11 1 4-5,5-14,14-13,13-12,12-11 4547.14755417
4 11 2 4-2,2-9,9-16,16-13,13-12,12-11 4701.78947026
4 11 3 4-6,6-1,1-16,16-10,10-11 5509.80725248
4 11 4 4-5,5-1,1-16,16-10,10-11 5584.69745798
4 11 5 4-6,6-15,15-14,14-13,13-12,12-11 6208.93288741
3 5 0 3-2,2-4,4-5 1072.39423647
3 5 1 3-2,2-4,4-6,6-1,1-5 1726.58227467
3 5 2 3-0,0-7,7-6,6-1,1-5 2972.1565321
3 5 3 3-2,2-9,9-16,16-13,13-14,14-5 4764.9182909
3 5 4 3-0,0-7,7-6,6-15,15-14,14-5 5727.04144185
3 5 5 3-2,2-9,9-16,16-1,1-5 2965.29380557
2 7 0 2-4,4-6,6-7 1159.6895976
2 7 1 2-4,4-5,5-1,1-6,6-7 1316.59288203
2 7 2 2-3,3-0,0-7 2727.95788655
2 7 3 2-9,9-16,16-13,13-14,14-15,15-6,6-7 6016.71423151
2 7 4 2-9,9-16,16-1,1-6,6-7 2480.41420743
2 7 5 2-4,4-5,5-14,14-15,15-6,6-7 4071.47779178
9 13 0 9-16,16-13 1709.97307759
9 13 1 9-2,2-4,4-5,5-14,14-13 3545.34726828
9 13 2 9-16,16-1,1-5,5-14,14-13 3975.40891383
9 13 3 9-16,16-10,10-11,11-12,12-13 5957.82841399
9 13 4 9-2,2-3,3-0,0-7,7-6,6-1,1-16,16-13 6081.33474769
9 13 5 9-2,2-4,4-6,6-15,15-14,14-13 5207.13260153
8 3 0 8-4,4-2,2-3 1039.41892458
8 3 1 8-4,4-6,6-7,7-0,0-3 3817.896044
8 3 2 8-11,11-12,12-13,13-16,16-9,9-2,2-3 7498.55502223
8 3 3 8-11,11-10,10-16,16-1,1-6,6-7,7-0,0-3 10079.3252451
8 3 4 8-4,4-5,5-1,1-16,16-9,9-2,2-3 3967.93660188
8 3 5 8-4,4-5,5-14,14-15,15-6,6-7,7-0,0-3 6729.68423817
5 10 0 5-4,4-8,8-11,11-10 4331.1242501
5 10 1 5-1,1-16,16-10 4507.76550292
5 10 2 5-14,14-13,13-12,12-11,11-10 4588.46140102
5 10 3 5-4,4-2,2-9,9-16,16-10 4914.71428126
5 10 4 5-14,14-13,13-16,16-10 6307.38998826
5 10 5 5-1,1-6,6-4,4-8,8-11,11-10 4985.3122883
4 6 0 4-6 766.451430988
4 6 1 4-5,5-1,1-6 923.35471541
4 6 2 4-2,2-9,9-16,16-1,1-6 2614.35422405
4 6 3 4-2,2-3,3-0,0-7,7-6 3121.19605317
4 6 4 4-5,5-14,14-15,15-6 3678.23962516
4 6 5 4-8,8-11,11-12,12-13,13-16,16-1,1-6 7743.30945869
9 2 0 9-2 731.418961773
9 2 1 9-16,16-1,1-6,6-4,4-2 2649.38669327
9 2 2 9-16,16-1,1-5,5-4,4-2 2724.27689877
9 2 3 9-16,16-13,13-14,14-5,5-1,1-6,6-7,7-0,0-3,3-2 7005.65586123
9 2 4 9-16,16-10,10-11,11-8,8-4,4-2 7478.80146138
9 2 5 9-16,16-13,13-14,14-15,15-6,6-4,4-2 6185.68671735
15 16 0 15-6,6-1,1-16 2816.79433629
15 16 1 15-14,14-5,5-1,1-16 3068.85073458
15 16 2 15-14,14-13,13-16 3121.18760522
15 16 3 15-6,6-4,4-2,2-9,9-16 3795.9180739
15 16 4 15-6,6-7,7-0,0-3,3-2,2-9,9-16 5623.48451284
15 16 5 15-14,14-5,5-4,4-6,6-1,1-16 4029.57863728
6 1 0 6-1 41.0065394614
6 1 1 6-4,4-5,5-1 1648.79960694
6 1 2 6-4,4-2,2-9,9-16,16-1 3339.79911558
6 1 3 6-15,15-14,14-5,5-1 3524.9696929
6 1 4 6-7,7-0,0-3,3-2,2-9,9-16,16-1 5167.36555452
6 1 5 6-15,15-14,14-13,13-16,16-1 5896.97540205
5 7 0 5-1,1-6,6-7 535.194736304
5 7 1 5-4,4-6,6-7 1413.90956009
5 7 2 5-4,4-2,2-3,3-0,0-7 3509.35603227
5 7 3 5-14,14-15,15-6,6-7 3290.07964605
5 7 4 5-1,1-16,16-9,9-2,2-3,3-0,0-7 5402.25560137
5 7 5 5-14,14-13,13-16,16-1,1-6,6-7 4654.48806015
11 3 0 11-8,8-4,4-2,2-3 3808.77747742
11 3 1 11-12,12-13,13-16,16-9,9-2,2-3 4729.19646939
11 3 2 11-8,8-4,4-6,6-7,7-0,0-3 6587.25459683
11 3 3 11-10,10-16,16-1,1-5,5-4,4-2,2-3 6139.28264035
11 3 4 11-10,10-16,16-1,1-6,6-7,7-0,0-3 7309.96669228
11 3 5 11-12,12-13,13-14,14-5,5-4,4-2,2-3 5101.73273654
14 8 0 14-5,5-4,4-8 1876.28660366
14 8 1 14-5,5-1,1-6,6-4,4-8 2530.47464186
14 8 2 14-13,13-12,12-11,11-8 5925.05324555
14 8 3 14-15,15-6,6-7,7-0,0-3,3-2,2-4,4-8 5892.81655909
14 8 4 14-13,13-16,16-9,9-2,2-4,4-8 4348.70122664
14 8 5 14-15,15-6,6-4,4-8 3538.07193691
7 4 0 7-6,6-4 896.100505985
7 4 1 7-6,6-1,1-5,5-4 1053.00379041
7 4 2 7-0,0-3,3-2,2-4 2991.54697817
7 4 3 7-6,6-15,15-14,14-5,5-4 3807.88870016
7 4 4 7-6,6-1,1-16,16-13,13-12,12-11,11-8,8-4 7872.95853369
7 4 5 7-0,0-3,3-2,2-9,9-16,16-1,1-6,6-4 5845.17444997
14 12 0 14-13,13-12 2581.4337571
14 12 1 14-5,5-1,1-16,16-13,13-12 5112.03261776
14 12 2 14-5,5-4,4-8,8-11,11-12 5219.90609211
14 12 3 14-13,13-16,16-10,10-11,11-12 6567.13001748
14 12 4 14-15,15-6,6-4,4-8,8-11,11-12 6881.69142536
14 12 5 14-5,5-4,4-2,2-9,9-16,16-13,13-12 5518.9813961
12 4 0 12-11,11-8,8-4 3828.45323066
12 4 1 12-13,13-14,14-5,5-4 3972.88661855
12 4 2 12-13,13-16,16-9,9-2,2-4 4127.52853465
12 4 3 12-11,11-10,10-16,16-1,1-6,6-4 6084.06818809
12 4 4 12-13,13-14,14-15,15-6,6-4 5634.6719518
12 4 5 12-13,13-16,16-1,1-5,5-4 4756.19786452
15 9 0 15-14,14-5,5-4,4-2,2-9 3057.29430097
15 9 1 15-6,6-1,1-16,16-9 3235.29954824
15 9 2 15-6,6-4,4-2,2-9 3377.41286196
15 9 3 15-14,14-13,13-16,16-9 3539.69281716
15 9 4 15-6,6-7,7-0,0-3,3-2,2-9 5204.9793009
15 9 5 15-14,14-5,5-1,1-16,16-9 3487.35594652
14 3 0 14-5,5-4,4-2,2-3 1946.03804382
14 3 1 14-5,5-1,1-6,6-4,4-2,2-3 2600.22608201
14 3 2 14-15,15-6,6-7,7-0,0-3 4853.3976345
14 3 3 14-13,13-16,16-9,9-2,2-3 3891.27448356
14 3 4 14-13,13-16,16-1,1-6,6-7,7-0,0-3 6217.8060486
14 3 5 14-15,15-6,6-4,4-2,2-3 3607.82337707
13 9 0 13-16,16-9 1709.97307759
13 9 1 13-14,14-5,5-4,4-2,2-9 3545.34726828
13 9 2 13-14,14-5,5-1,1-16,16-9 3975.40891383
13 9 3 13-12,12-11,11-10,10-16,16-9 5957.82841399
13 9 4 13-16,16-1,1-6,6-7,7-0,0-3,3-2,2-9 6081.33474769
13 9 5 13-14,14-15,15-6,6-4,4-2,2-9 5207.13260153
0 2 0 0-3,3-2 1312.44065754
0 2 1 0-7,7-6,6-4,4-2 2575.20682662
0 2 2 0-7,7-6,6-1,1-5,5-4,4-2 2732.11011104
0 2 3 0-7,7-6,6-15,15-14,14-13,13-16,16-9,9-2 7432.23146052
0 2 4 0-7,7-6,6-1,1-16,16-9,9-2 3895.93143644
0 2 5 0-7,7-6,6-15,15-14,14-5,5-4,4-2 5486.99502079
3 15 0 3-2,2-4,4-5,5-14,14-15 2616.87142995
3 15 1 3-2,2-4,4-6,6-15 2936.98999094
3 15 2 3-0,0-7,7-6,6-15 4182.56424837
3 15 3 3-2,2-9,9-16,16-13,13-14,14-15 4562.10786968
3 15 4 3-0,0-7,7-6,6-1,1-5,5-14,14-15 4516.63372558
3 15 5 3-2,2-9,9-16,16-1,1-6,6-15 4257.71460076
1 3 0 1-6,6-4,4-2,2-3 1362.04315282
1 3 1 1-5,5-4,4-2,2-3 1436.93335832
1 3 2 1-6,6-7,7-0,0-3 2607.61741026
1 3 3 1-16,16-9,9-2,2-3 2600.75468372
1 3 4 1-5,5-14,14-15,15-6,6-7,7-0,0-3 6091.5805637
1 3 5 1-5,5-14,14-13,13-16,16-9,9-2,2-3 5129.45741275
8 13 0 8-4,4-5,5-14,14-13 3035.1729571
8 13 1 8-4,4-2,2-9,9-16,16-13 3189.8148732
8 13 2 8-11,11-12,12-13 4766.16689211
8 13 3 8-4,4-6,6-1,1-16,16-13 3743.59399757
8 13 4 8-4,4-6,6-15,15-14,14-13 4696.95829035
8 13 5 8-4,4-5,5-1,1-16,16-13 3818.48420307
4 8 0 4-8 484.833742214
4 8 1 4-5,5-14,14-13,13-12,12-11,11-8 7316.506107
4 8 2 4-2,2-9,9-16,16-13,13-12,12-11,11-8 7471.14802309
