s t k edges
16 20 1 16-15,15-5,5-20 13882.257472
16 20 2 16-15,15-5,5-0,0-20 13882.257472
16 20 3 16-17,17-15,15-5,5-1,1-20 13929.9491803
16 20 4 16-15,15-24,24-20 14586.8308986
16 20 5 16-17,17-15,15-5,5-6,6-20 13943.3144717
21 17 0 21-20,20-16,16-17 8617.97363143
21 17 1 21-22,22-12,12-20,20-16,16-17 9048.95635041
21 17 2 21-22,22-12,12-5,5-15,15-17 14580.4353898
21 17 3 21-22,22-12,12-24,24-20,20-16,16-17 9050.27412375
21 17 4 21-22,22-12,12-24,24-8,8-20,20-16,16-17 9051.77971746
21 17 5 21-22,22-12,12-5,5-20,20-16,16-17 9073.10090649
19 1 0 19-20,20-1 49.0133425823
19 1 1 19-5,5-1 50.4078639911
19 1 2 19-5,5-20,20-1 50.4078639911
19 1 3 19-20,20-0,0-5,5-1 73.2877231121
19 1 4 19-5,5-6,6-20,20-1 63.7731553487
19 1 5 19-20,20-4,4-5,5-1 104.54092893
18 22 0 18-20,20-21,21-22 1139.85675412
18 22 1 18-5,5-20,20-21,21-22 1145.4631535
18 22 2 18-20,20-12,12-22 1463.92883724
18 22 3 18-5,5-12,12-22 1469.40541217
18 22 4 18-20,20-24,24-12,12-22 1465.24661058
18 22 5 18-5,5-0,0-20,20-21,21-22 1145.4631535
8 0 0 8-20,20-0 247.18703101
8 0 1 8-5,5-0 271.182656266
8 0 2 8-5,5-20,20-0 271.182656266
8 0 3 8-23,23-20,20-1,1-5,5-0 313.120247685
8 0 4 8-20,20-6,6-5,5-0 284.826702898
8 0 5 8-23,23-20,20-0 288.845867156
14 26 0 14-16,16-20,20-24,24-26 12861.0096136
14 26 1 14-16,16-20,20-12,12-26 12861.3946975
14 26 2 14-15,15-24,24-26 13127.512622
14 26 3 14-16,16-20,20-8,8-24,24-12,12-26 12864.2180646
14 26 4 14-16,16-20,20-5,5-24,24-26 12885.1452672
14 26 5 14-16,16-20,20-0,0-5,5-12,12-26 12885.5392536
10 26 0 10-16,16-20,20-24,24-26 13116.7671574
10 26 1 10-16,16-20,20-12,12-26 13117.1522413
10 26 2 10-15,15-24,24-26 13477.8424749
10 26 3 10-16,16-20,20-8,8-24,24-12,12-26 13119.9756084
10 26 4 10-16,16-20,20-5,5-24,24-26 13140.902811
10 26 5 10-16,16-20,20-0,0-5,5-12,12-26 13141.2967974
15 19 0 15-5,5-19 10983.8469122
15 19 1 15-5,5-20,20-19 11006.7267713
15 19 2 15-16,16-20,20-19 11322.4953695
15 19 3 15-24,24-20,20-19 11711.3001979
15 19 4 15-16,16-20,20-0,0-5,5-19 11323.8898909
15 19 5 15-5,5-1,1-20,20-19 11006.7267713
11 19 0 11-24,24-20,20-19 916.867100463
11 19 1 11-12,12-20,20-19 916.99753117
11 19 2 11-24,24-5,5-19 918.122894947
11 19 3 11-12,12-5,5-19 918.262228126
11 19 4 11-24,24-8,8-20,20-19 918.372694168
11 19 5 11-12,12-20,20-5,5-19 918.392052579
26 25 0 26-12,12-25 423.416401444
26 25 1 26-24,24-25 423.983601506
26 25 2 26-12,12-24,24-25 425.686458788
26 25 3 26-24,24-13,13-12,12-25 511.718585267
26 25 4 26-12,12-20,20-24,24-25 1193.76293497
26 25 5 26-24,24-12,12-25 425.87075602
24 9 0 24-20,20-16,16-9 22185.3649248
24 9 1 24-8,8-20,20-16,16-9 22186.8705185
24 9 2 24-15,15-9 24199.6867069
24 9 3 24-12,12-20,20-16,16-9 22188.2043633
24 9 4 24-5,5-20,20-16,16-9 22209.5005784
24 9 5 24-6,6-20,20-16,16-9 22217.4326208
12 20 0 12-20 385.457957348
12 20 1 12-24,24-20 386.775730687
12 20 2 12-24,24-8,8-20 388.281324392
12 20 3 12-5,5-20 409.602513425
12 20 4 12-5,5-0,0-20 409.602513425
12 20 5 12-5,5-1,1-20 409.602513425
1 25 0 1-20,20-24,24-25 528.047474332
1 25 1 1-20,20-12,12-25 528.616855507
1 25 2 1-5,5-24,24-25 552.183127936
1 25 3 1-5,5-12,12-25 552.761411584
1 25 4 1-20,20-8,8-24,24-25 529.553068036
1 25 5 1-5,5-20,20-12,12-25 552.891236037
25 4 0 25-24,24-20,20-4 547.435892711
25 4 1 25-12,12-20,20-4 548.005273886
25 4 2 25-24,24-5,5-4 564.047915375
25 4 3 25-12,12-5,5-4 564.626199022
25 4 4 25-24,24-8,8-20,20-4 548.941486416
25 4 5 25-12,12-20,20-5,5-4 564.756023475
13 25 0 13-24,24-25 186.386220571
13 25 1 13-12,12-25 188.049462337
13 25 2 13-24,24-12,12-25 188.273375085
13 25 3 13-12,12-26,26-24,24-25 749.13166897
13 25 4 13-24,24-20,20-12,12-25 956.349851263
13 25 5 13-12,12-24,24-25 190.31951968
26 3 0 26-24,24-20,20-3 698.631525537
26 3 1 26-12,12-20,20-3 699.016609481
26 3 2 26-24,24-5,5-3 705.52118106
26 3 3 26-12,12-5,5-3 705.915167475
26 3 4 26-24,24-8,8-20,20-3 700.137119242
26 3 5 26-12,12-20,20-5,5-3 706.044991928
4 24 0 4-20,20-24 404.085543138
4 24 1 4-20,20-8,8-24 405.591136843
4 24 2 4-5,5-24 420.697565802
4 24 3 4-5,5-12,12-24 423.545906793
4 24 4 4-20,20-12,12-24 406.924981657
4 24 5 4-5,5-20,20-24 420.836292727
16 11 0 16-20,20-24,24-11 9216.79174143
16 11 1 16-20,20-12,12-11 9216.92217214
16 11 2 16-15,15-24,24-11 14685.290407
16 11 3 16-20,20-8,8-24,24-12,12-11 9219.74553918
16 11 4 16-20,20-5,5-24,24-11 9240.92739503
16 11 5 16-20,20-0,0-5,5-12,12-11 9241.06672821
6 18 0 6-5,5-18 843.636432893
6 18 1 6-20,20-18 859.46916734
6 18 2 6-5,5-20,20-18 862.304414041
6 18 3 6-20,20-0,0-5,5-18 865.075566722
6 18 4 6-5,5-1,1-20,20-18 862.304414041
6 18 5 6-20,20-4,4-5,5-18 896.32877254
21 26 0 21-22,22-12,12-26 570.116746361
21 26 1 21-22,22-12,12-24,24-26 572.571100936
21 26 2 21-20,20-24,24-26 909.664858127
21 26 3 21-20,20-12,12-26 910.049942071
21 26 4 21-20,20-8,8-24,24-26 911.170451832
21 26 5 21-20,20-5,5-12,12-26 934.194498148
19 6 0 19-5,5-6 46.3709427558
19 6 1 19-20,20-6 66.4155551753
19 6 2 19-5,5-20,20-6 67.8100765841
19 6 3 19-20,20-0,0-5,5-6 69.2508018768
19 6 4 19-5,5-1,1-20,20-6 67.8100765841
19 6 5 19-20,20-4,4-5,5-6 100.504007695
17 10 0 17-16,16-10 4127.1999636
17 10 1 17-16,16-14,14-10 4221.77445136
17 10 2 17-15,15-10 4867.15407765
17 10 3 17-15,15-14,14-10 4867.15625626
17 10 4 17-16,16-15,15-10 4868.86470225
17 10 5 17-15,15-16,16-10 9974.57742565
22 17 0 22-21,21-20,20-16,16-17 8671.42894936
22 17 1 22-12,12-20,20-16,16-17 8995.50103248
22 17 2 22-12,12-5,5-15,15-17 14526.9800719
22 17 3 22-12,12-24,24-20,20-16,16-17 8996.81880582
22 17 4 22-12,12-24,24-8,8-20,20-16,16-17 8998.32439953
22 17 5 22-12,12-5,5-20,20-16,16-17 9019.64558856
20 1 0 20-1 0.0
20 1 1 20-5,5-1 24.2743805299
20 1 2 20-0,0-5,5-1 24.2743805299
20 1 3 20-6,6-5,5-1 37.6396718875
20 1 4 20-4,4-5,5-1 55.5275863482
20 1 5 20-7,7-5,5-1 55.5275863482
18 17 0 18-20,20-16,16-17 9215.70610474
18 17 1 18-5,5-20,20-16,16-17 9221.31250412
18 17 2 18-5,5-15,15-17 14728.6469875
18 17 3 18-5,5-0,0-20,20-16,16-17 9221.31250412
18 17 4 18-5,5-1,1-20,20-16,16-17 9221.31250412
18 17 5 18-5,5-6,6-20,20-16,16-17 9234.67779548
23 20 0 23-20 196.393257683
23 20 1 23-8,8-20 339.639640483
23 20 2 23-8,8-5,5-20 363.635265738
23 20 3 23-8,8-24,24-20 616.165421684
23 20 4 23-8,8-5,5-0,0-20 363.635265738
23 20 5 23-8,8-24,24-12,12-20 619.004860202
21 4 0 21-20,20-4 263.722899816
21 4 1 21-20,20-5,5-4 280.473649405
21 4 2 21-22,22-12,12-20,20-4 694.705618802
21 4 3 21-20,20-0,0-5,5-4 280.473649405
21 4 4 21-22,22-12,12-24,24-20,20-4 696.023392141
21 4 5 21-20,20-1,1-5,5-4 280.473649405
8 7 0 8-20,20-7 266.57544939
8 7 1 8-5,5-7 283.047443704
8 7 2 8-20,20-5,5-7 283.326198979
8 7 3 8-23,23-20,20-7 308.234285535
8 7 4 8-5,5-0,0-20,20-7 290.571074645
8 7 5 8-20,20-1,1-5,5-7 283.326198979
22 11 0 22-12,12-11 718.930156381
22 11 1 22-12,12-24,24-11 721.639164193
22 11 2 22-21,21-20,20-24,24-11 1165.64355725
22 11 3 22-21,21-20,20-12,12-11 1165.77398796
22 11 4 22-12,12-13,13-24,24-11 807.486993441
22 11 5 22-12,12-25,25-24,24-11 1006.069806
9 6 0 9-16,16-20,20-6 21818.0700126
9 6 1 9-16,16-20,20-5,5-6 21820.9052593
9 6 2 9-15,15-24,24-6 24599.0493151
9 6 3 9-16,16-20,20-0,0-5,5-6 21820.9052593
9 6 4 9-16,16-20,20-24,24-6 22584.727533
9 6 5 9-16,16-20,20-1,1-5,5-6 21820.9052593
10 5 0 10-16,16-20,20-5 12463.573971
10 5 1 10-16,16-20,20-0,0-5 12463.573971
10 5 2 10-15,15-5 12865.1957309
10 5 3 10-14,14-16,16-20,20-1,1-5 12558.1484587
10 5 4 10-16,16-20,20-6,6-5 12476.9392623
10 5 5 10-14,14-16,16-20,20-4,4-5 12589.4016645
15 24 0 15-24 11277.5897305
15 24 1 15-5,5-24 11342.2718265
15 24 2 15-5,5-20,20-24 11342.4105534
15 24 3 15-5,5-8,8-24 11343.6373919
15 24 4 15-5,5-12,12-24 11345.1201675
15 24 5 15-5,5-6,6-24 11353.0391157
11 8 0 11-24,24-8 622.172320576
11 8 1 11-12,12-24,24-8 623.620524621
11 8 2 11-24,24-20,20-8 1115.04078889
11 8 3 11-12,12-5,5-8 1139.0370204
11 8 4 11-12,12-20,20-8 1115.1712196
11 8 5 11-24,24-5,5-8 1138.89768722
0 19 0 0-20,20-19 49.0133425823
0 19 1 0-5,5-19 50.4078639911
0 19 2 0-20,20-5,5-19 50.4078639911
0 19 3 0-5,5-1,1-20,20-19 73.2877231121
0 19 4 0-20,20-6,6-5,5-19 63.7731553487
0 19 5 0-5,5-4,4-20,20-19 104.54092893
24 16 0 24-20,20-16 8733.63510831
24 16 1 24-8,8-20,20-16 8735.14070201
24 16 2 24-15,15-16 14202.1337739
24 16 3 24-12,12-20,20-16 8736.47454683
24 16 4 24-5,5-20,20-16 8757.77076191
24 16 5 24-6,6-20,20-16 8765.70280438
14 7 0 14-16,16-20,20-7 12215.0676553
14 7 1 14-16,16-20,20-5,5-7 12231.8184049
14 7 2 14-15,15-5,5-7 12538.8678556
14 7 3 14-15,15-5,5-0,0-20,20-7 12546.3914866
14 7 4 14-16,16-20,20-1,1-5,5-7 12231.8184049
14 7 5 14-15,15-5,5-6,6-20,20-7 12559.7567779
12 19 0 12-20,20-19 434.471299931
12 19 1 12-5,5-19 435.735996887
12 19 2 12-24,24-20,20-19 435.789073269
12 19 3 12-20,20-5,5-19 435.865821339
12 19 4 12-24,24-5,5-19 437.044867753
12 19 5 12-24,24-8,8-20,20-19 437.294666974
1 18 0 1-20,20-18 842.066954747
1 18 1 1-5,5-18 847.673354129
1 18 2 1-20,20-5,5-18 847.673354129
1 18 3 1-5,5-0,0-20,20-18 866.341335277
1 18 4 1-20,20-6,6-5,5-18 861.038645486
1 18 5 1-5,5-4,4-20,20-18 897.594541095
25 13 0 25-24,24-13 186.386220571
25 13 1 25-12,12-13 188.049462337
25 13 2 25-12,12-24,24-13 188.273375085
25 13 3 25-24,24-26,26-12,12-13 749.13166897
25 13 4 25-12,12-20,20-24,24-13 956.349851263
25 13 5 25-24,24-12,12-13 190.31951968
15 6 0 15-5,5-6 10953.6765075
15 6 1 15-5,5-20,20-6 10975.1156413
15 6 2 15-16,16-20,20-6 11290.8842395
15 6 3 15-24,24-6 11676.9523388
15 6 4 15-16,16-20,20-0,0-5,5-6 11293.7194862
15 6 5 15-5,5-1,1-20,20-6 10975.1156413
13 18 0 13-24,24-20,20-18 1269.7999505
13 18 1 13-12,12-20,20-18 1272.41547627
13 18 2 13-24,24-5,5-18 1275.26762296
13 18 3 13-12,12-5,5-18 1277.8920512
13 18 4 13-24,24-8,8-20,20-18 1271.30554421
13 18 5 13-12,12-24,24-20,20-18 1273.73324961
2 25 0 2-20,20-24,24-25 1484.1726771
2 25 1 2-20,20-12,12-25 1484.74205828
2 25 2 2-5,5-24,24-25 1508.3078808
2 25 3 2-5,5-12,12-25 1508.88616444
2 25 4 2-20,20-8,8-24,24-25 1485.67827081
2 25 5 2-20,20-24,24-12,12-25 1486.05983162
26 10 0 26-24,24-20,20-16,16-10 13116.7671574
26 10 1 26-12,12-20,20-16,16-10 13117.1522413
26 10 2 26-24,24-15,15-10 13477.8424749
26 10 3 26-12,12-24,24-8,8-20,20-16,16-10 13119.9756084
26 10 4 26-24,24-5,5-20,20-16,16-10 13140.902811
26 10 5 26-12,12-5,5-0,0-20,20-16,16-10 13141.2967974
0 9 0 0-20,20-16,16-9 21800.6678
0 9 1 0-5,5-20,20-16,16-9 21824.9421805
0 9 2 0-5,5-15,15-9 23879.810405
0 9 3 0-5,5-1,1-20,20-16,16-9 21824.9421805
0 9 4 0-5,5-6,6-20,20-16,16-9 21838.3074719
0 9 5 0-5,5-4,4-20,20-16,16-9 21856.1953864
3 4 0 3-5,5-4 52.1943187327
3 4 1 3-20,20-4 52.6895672259
3 4 2 3-5,5-20,20-4 59.7179496733
3 4 3 3-20,20-0,0-5,5-4 69.4403168152
3 4 4 3-5,5-1,1-20,20-4 59.7179496733
3 4 5 3-20,20-6,6-5,5-4 82.8056081729
4 7 0 4-20,20-7 38.7768367589
4 7 1 4-5,5-7 48.0039554076
4 7 2 4-5,5-20,20-7 55.5275863482
4 7 3 4-20,20-0,0-5,5-7 55.5275863482
4 7 4 4-5,5-1,1-20,20-7 55.5275863482
4 7 5 4-20,20-6,6-5,5-7 68.8928777058
5 6 0 5-6 8.10026902959
5 6 1 5-20,20-6 29.5394028579
5 6 2 5-0,0-20,20-6 29.5394028579
5 6 3 5-24,24-6 796.058196341
5 6 4 5-1,1-20,20-24,24-6 796.196923267
5 6 5 5-4,4-20,20-6 60.7926086763
16 2 0 16-20,20-2 9305.06318632
16 2 1 16-20,20-5,5-2 9329.33711694
16 2 2 16-15,15-5,5-2 14838.3822249
16 2 3 16-20,20-0,0-5,5-2 9329.33711694
16 2 4 16-20,20-1,1-5,5-2 9329.33711694
16 2 5 16-20,20-6,6-5,5-2 9342.7024083
6 21 0 6-20,20-21 261.736694029
6 21 1 6-5,5-20,20-21 264.571940731
6 21 2 6-24,24-12,12-22,22-21 691.300457247
6 21 3 6-5,5-0,0-20,20-21 264.571940731
6 21 4 6-20,20-12,12-22,22-21 692.719413016
6 21 5 6-5,5-1,1-20,20-21 264.571940731
19 15 0 19-5,5-15 10983.8469122
19 15 1 19-20,20-5,5-15 11006.7267713
19 15 2 19-20,20-16,16-15 11322.4953695
19 15 3 19-5,5-0,0-20,20-16,16-15 11323.8898909
19 15 4 19-20,20-1,1-5,5-15 11006.7267713
19 15 5 19-20,20-6,6-5,5-15 11020.0920626
17 3 0 17-16,16-20,20-3 8406.94029884
17 3 1 17-16,16-20,20-5,5-3 8413.96868129
17 3 2 17-15,15-5,5-3 13921.3031646
17 3 3 17-16,16-20,20-0,0-5,5-3 8413.96868129
17 3 4 17-16,16-20,20-1,1-5,5-3 8413.96868129
17 3 5 17-16,16-20,20-6,6-5,5-3 8427.33397264
7 16 0 7-20,20-16 8368.32640193
7 16 1 7-5,5-20,20-16 8385.07715152
7 16 2 7-5,5-15,15-16 13894.1222595
7 16 3 7-5,5-0,0-20,20-16 8385.07715152
7 16 4 7-5,5-1,1-20,20-16 8385.07715152
7 16 5 7-5,5-6,6-20,20-16 8398.44244287
20 8 0 20-8 247.18703101
20 8 1 20-5,5-8 271.182656266
20 8 2 20-0,0-5,5-8 271.182656266
20 8 3 20-23,23-8 288.845867156
20 8 4 20-24,24-8 523.712812211
20 8 5 20-12,12-24,24-8 526.55225073
18 8 0 18-20,20-8 1089.25398576
18 8 1 18-5,5-8 1094.58162986
18 8 2 18-5,5-20,20-8 1094.86038514
18 8 3 18-20,20-23,23-8 1130.9128219
18 8 4 18-20,20-0,0-5,5-8 1113.24961101
18 8 5 18-5,5-1,1-20,20-8 1094.86038514
16 24 0 16-20,20-24 8733.63510831
16 24 1 16-20,20-8,8-24 8735.14070201
16 24 2 16-15,15-24 14202.1337739
16 24 3 16-20,20-12,12-24 8736.47454683
16 24 4 16-20,20-5,5-24 8757.77076191
16 24 5 16-20,20-6,6-24 8765.70280438
21 13 0 21-22,22-12,12-13 334.749807253
21 13 1 21-22,22-12,12-24,24-13 334.973720001
21 13 2 21-20,20-24,24-13 672.067477192
21 13 3 21-20,20-12,12-13 674.683002963
21 13 4 21-20,20-8,8-24,24-13 673.573070897
21 13 5 21-20,20-5,5-24,24-13 696.203130797
8 14 0 8-20,20-16,16-14 12442.8662679
8 14 1 8-5,5-20,20-16,16-14 12466.8618932
8 14 2 8-24,24-15,15-14 12985.8950575
8 14 3 8-23,23-20,20-16,16-14 12484.525104
8 14 4 8-5,5-0,0-20,20-16,16-14 12466.8618932
8 14 5 8-24,24-20,20-16,16-14 12719.3920491
22 2 0 22-21,21-20,20-2 1253.91500214
22 2 1 22-21,21-20,20-5,5-2 1278.18893276
22 2 2 22-12,12-20,20-2 1577.98708526
22 2 3 22-12,12-5,5-2 1602.13119143
22 2 4 22-12,12-24,24-20,20-2 1579.3048586
22 2 5 22-21,21-20,20-0,0-5,5-2 1278.18893276
9 15 0 9-15 12922.0969763
9 15 1 9-14,14-15 15590.2392366
9 15 2 9-14,14-10,10-15 16290.9011212
9 15 3 9-16,16-15 16376.2738598
9 15 4 9-16,16-17,17-15 16423.9655681
9 15 5 9-16,16-20,20-5,5-15 32758.3812287
23 11 0 23-8,8-24,24-11 714.624930048
23 11 1 23-8,8-24,24-12,12-11 716.073134093
23 11 2 23-20,20-24,24-11 1064.24701556
23 11 3 23-20,20-12,12-11 1064.37744627
23 11 4 23-20,20-5,5-24,24-11 1088.38266917
23 11 5 23-20,20-0,0-5,5-12,12-11 1088.52200235
10 12 0 10-16,16-20,20-12 12836.894738
10 12 1 10-16,16-20,20-24,24-12 12838.2125114
10 12 2 10-15,15-24,24-12 13199.2878289
10 12 3 10-16,16-20,20-5,5-12 12861.0392941
10 12 4 10-16,16-20,20-0,0-5,5-12 12861.0392941
10 12 5 10-16,16-20,20-8,8-24,24-12 12839.7181051
8 20 0 8-20 247.18703101
8 20 1 8-5,5-20 271.182656266
8 20 2 8-5,5-0,0-20 271.182656266
8 20 3 8-23,23-20 288.845867156
8 20 4 8-24,24-20 523.712812211
8 20 5 8-24,24-12,12-20 526.55225073
11 1 0 11-24,24-20,20-1 867.853757881
11 1 1 11-12,12-20,20-1 867.984188588
11 1 2 11-24,24-5,5-1 891.989411486
11 1 3 11-12,12-5,5-1 892.128744665
11 1 4 11-24,24-8,8-20,20-1 869.359351586
11 1 5 11-12,12-20,20-5,5-1 892.258569117
9 17 0 9-16,16-17 13476.4309829
9 17 1 9-15,15-17 15869.6315615
9 17 2 9-15,15-16,16-17 15871.3421861
9 17 3 9-14,14-15,15-17 18537.7738218
9 17 4 9-14,14-16,16-17 17892.3920169
9 17 5 9-14,14-10,10-15,15-17 19238.4357064
24 23 0 24-8,8-23 231.468296925
24 23 1 24-20,20-23 581.090382442
24 23 2 24-8,8-20,20-23 582.595976147
24 23 3 24-12,12-20,20-23 583.92982096
24 23 4 24-5,5-20,20-23 605.226036046
24 23 5 24-6,6-20,20-23 613.15807852
12 10 0 12-20,20-16,16-10 12836.894738
12 10 1 12-24,24-20,20-16,16-10 12838.2125114
12 10 2 12-24,24-15,15-10 13199.2878289
12 10 3 12-5,5-20,20-16,16-10 12861.0392941
12 10 4 12-5,5-0,0-20,20-16,16-10 12861.0392941
12 10 5 12-24,24-8,8-20,20-16,16-10 12839.7181051
10 22 0 10-16,16-20,20-21,21-22 12749.2265801
10 22 1 10-14,14-16,16-20,20-21,21-22 12843.8010678
10 22 2 10-15,15-5,5-12,12-22 13499.0649792
10 22 3 10-16,16-20,20-12,12-22 13073.2986632
10 22 4 10-16,16-20,20-24,24-12,12-22 13074.6164365
10 22 5 10-16,16-20,20-8,8-24,24-12,12-22 13076.1220302
25 22 0 25-12,12-22 379.5628233
25 22 1 25-24,24-12,12-22 381.832880644
25 22 2 25-24,24-20,20-21,21-22 825.8372737
25 22 3 25-12,12-20,20-21,21-22 826.406654875
25 22 4 25-24,24-13,13-12,12-22 467.680709891
25 22 5 25-12,12-5,5-20,20-21,21-22 850.551210952
13 11 0 13-24,24-11 526.19250412
13 11 1 13-12,12-11 527.416795418
13 11 2 13-24,24-12,12-11 527.640708166
13 11 3 13-12,12-25,25-24,24-11 814.556445033
13 11 4 13-24,24-26,26-12,12-11 1086.45285746
13 11 5 13-12,12-20,20-24,24-11 1298.20227941
2 16 0 2-20,20-16 9305.06318632
2 16 1 2-5,5-20,20-16 9329.33711694
2 16 2 2-5,5-15,15-16 14838.3822249
2 16 3 2-5,5-0,0-20,20-16 9329.33711694
2 16 4 2-5,5-1,1-20,20-16 9329.33711694
2 16 5 2-5,5-6,6-20,20-16 9342.7024083
26 21 0 26-12,12-22,22-21 570.116746361
26 21 1 26-24,24-12,12-22,22-21 572.571100936
26 21 2 26-24,24-20,20-21 909.664858127
26 21 3 26-12,12-20,20-21 910.049942071
26 21 4 26-24,24-8,8-20,20-21 911.170451832
26 21 5 26-12,12-5,5-20,20-21 934.194498148
3 13 0 3-20,20-24,24-13 461.034144602
3 13 1 3-20,20-12,12-13 463.649670373
3 13 2 3-5,5-24,24-13 467.923800125
3 13 3 3-5,5-12,12-13 470.548228368
3 13 4 3-20,20-8,8-24,24-13 462.539738307
3 13 5 3-20,20-24,24-12,12-13 464.967443712
1 13 0 1-20,20-24,24-13 427.732995756
1 13 1 1-20,20-12,12-13 430.348521527
1 13 2 1-5,5-24,24-13 451.868649361
1 13 3 1-5,5-12,12-13 454.493077604
1 13 4 1-20,20-8,8-24,24-13 429.238589461
1 13 5 1-20,20-24,24-12,12-13 431.666294866
4 14 0 4-20,20-16,16-14 12215.0676553
4 14 1 4-5,5-20,20-16,16-14 12231.8184049
4 14 2 4-5,5-15,15-14 12538.8678556
4 14 3 4-20,20-0,0-5,5-15,15-14 12546.3914866
4 14 4 4-5,5-1,1-20,20-16,16-14 12231.8184049
4 14 5 4-20,20-6,6-5,5-15,15-14 12559.7567779
2 10 0 2-20,20-16,16-10 13407.5619835
2 10 1 2-5,5-20,20-16,16-10 13431.8359141
2 10 2 2-5,5-15,15-10 13833.457674
2 10 3 2-20,20-16,16-14,14-10 13502.1364712
2 10 4 2-5,5-0,0-20,20-16,16-10 13431.8359141
2 10 5 2-5,5-1,1-20,20-16,16-14,14-10 13526.4104019
5 15 0 5-15 10945.5762384
5 15 1 5-20,20-16,16-15 11285.6192171
5 15 2 5-0,0-20,20-16,16-15 11285.6192171
5 15 3 5-24,24-15 11674.2853186
5 15 4 5-1,1-20,20-16,16-17,17-15 11333.3109254
5 15 5 5-6,6-20,20-16,16-15 11298.9845085
3 19 0 3-5,5-19 66.4630147551
3 19 1 3-20,20-19 82.3144914288
3 19 2 3-20,20-5,5-19 83.7090128376
3 19 3 3-5,5-0,0-20,20-19 89.3428738762
3 19 4 3-20,20-1,1-5,5-19 83.7090128376
3 19 5 3-5,5-6,6-20,20-19 102.708165234
6 12 0 6-24,24-12 401.441214172
6 12 1 6-20,20-12 402.860169941
6 12 2 6-20,20-24,24-12 404.17794328
6 12 3 6-5,5-12 405.56559219
6 12 4 6-5,5-20,20-12 405.695416643
6 12 5 6-20,20-8,8-24,24-12 405.683536985
4 20 0 4-20 19.3884183795
4 20 1 4-5,5-20 36.1391679687
4 20 2 4-5,5-0,0-20 36.1391679687
4 20 3 4-5,5-1,1-20 36.1391679687
4 20 4 4-5,5-6,6-20 49.5044593264
4 20 5 4-5,5-7,7-20 67.3923737871
19 20 0 19-20 49.0133425823
19 20 1 19-5,5-20 50.4078639911
19 20 2 19-5,5-0,0-20 50.4078639911
19 20 3 19-5,5-1,1-20 50.4078639911
19 20 4 19-5,5-6,6-20 63.7731553487
19 20 5 19-5,5-4,4-20 81.6610698094
17 4 0 17-16,16-20,20-4 8393.02756837
17 4 1 17-16,16-20,20-5,5-4 8409.77831796
17 4 2 17-15,15-5,5-4 13917.1128013
17 4 3 17-16,16-20,20-0,0-5,5-4 8409.77831796
17 4 4 17-16,16-20,20-1,1-5,5-4 8409.77831796
17 4 5 17-16,16-20,20-6,6-5,5-4 8423.14360932
7 9 0 7-20,20-16,16-9 21820.0562184
7 9 1 7-5,5-20,20-16,16-9 21836.806968
7 9 2 7-5,5-15,15-9 23891.6751925
7 9 3 7-5,5-0,0-20,20-16,16-9 21836.806968
7 9 4 7-5,5-1,1-20,20-16,16-9 21836.806968
7 9 5 7-5,5-6,6-20,20-16,16-9 21850.1722593
20 23 0 20-23 196.393257683
20 23 1 20-8,8-23 339.639640483
20 23 2 20-5,5-8,8-23 363.635265738
20 23 3 20-24,24-8,8-23 616.165421684
20 23 4 20-0,0-5,5-8,8-23 363.635265738
20 23 5 20-12,12-24,24-8,8-23 619.004860202
18 3 0 18-5,5-3 863.728504893
18 3 1 18-20,20-3 875.368103593
18 3 2 18-5,5-20,20-3 880.974502975
18 3 3 18-20,20-0,0-5,5-3 882.396486041
18 3 4 18-5,5-1,1-20,20-3 880.974502975
18 3 5 18-20,20-6,6-5,5-3 895.761777398
21 22 0 21-22 53.4553179326
21 22 1 21-20,20-12,12-22 866.196363926
21 22 2 21-20,20-24,24-12,12-22 867.514137265
21 22 3 21-20,20-5,5-12,12-22 890.340920003
21 22 4 21-20,20-8,8-24,24-12,12-22 869.01973097
21 22 5 21-20,20-0,0-5,5-12,12-22 890.340920003
22 5 0 22-21,21-20,20-5 309.926989634
22 5 1 22-21,21-20,20-0,0-5 309.926989634
22 5 2 22-12,12-5 633.869248302
22 5 3 22-12,12-20,20-1,1-5 633.999072755
22 5 4 22-12,12-24,24-5 635.178119169
22 5 5 22-21,21-20,20-6,6-5 323.292280991
23 0 0 23-20,20-0 196.393257683
23 0 1 23-20,20-5,5-0 220.667638213
23 0 2 23-8,8-20,20-0 339.639640483
23 0 3 23-8,8-5,5-0 363.635265738
23 0 4 23-20,20-1,1-5,5-0 220.667638213
23 0 5 23-8,8-5,5-6,6-20,20-0 377.000557096
11 6 0 11-24,24-6 882.519241366
11 6 1 11-12,12-24,24-6 883.967445411
11 6 2 11-24,24-20,20-6 885.255970474
11 6 3 11-12,12-5,5-6 888.091823429
11 6 4 11-12,12-20,20-6 885.386401181
11 6 5 11-24,24-5,5-6 887.95249025
9 26 0 9-16,16-20,20-24,24-26 22465.9981767
9 26 1 9-16,16-20,20-12,12-26 22466.3832606
9 26 2 9-15,15-24,24-26 24480.3199588
9 26 3 9-16,16-20,20-8,8-24,24-12,12-26 22469.2066277
9 26 4 9-16,16-20,20-5,5-24,24-26 22490.1338303
9 26 5 9-16,16-20,20-0,0-5,5-12,12-26 22490.5278167
14 17 0 14-16,16-17 3871.44241979
14 17 1 14-10,10-16,16-17 4477.53199517
14 17 2 14-15,15-17 4516.82422468
