s t k edges
8 0 3 8-15,15-6,6-14,14-17,17-0 5916.90401723
8 0 4 8-15,15-16,16-4,4-21,21-17,17-0 5748.52425651
8 0 5 8-15,15-16,16-7,7-4,4-21,21-3,3-13,13-17,17-0 6328.80907792
15 19 0 15-17,17-19 4102.49949533
15 19 1 15-17,17-2,2-11,11-10,10-18,18-19 4366.11696433
15 19 2 15-16,16-1,1-0,0-17,17-19 4455.10944765
15 19 3 15-16,16-4,4-21,21-20,20-18,18-19 4850.96035778
15 19 4 15-6,6-14,14-17,17-19 5094.66436337
15 19 5 15-17,17-13,13-3,3-20,20-18,18-19 5299.79965746
11 19 0 11-10,10-18,18-19 875.655433316
11 19 1 11-2,2-17,17-19 1679.63641332
11 19 2 11-2,2-17,17-13,13-3,3-20,20-18,18-19 2876.93657545
11 19 3 11-10,10-18,18-20,20-21,21-17,17-19 4974.27723423
11 19 4 11-2,2-17,17-21,21-20,20-12,12-18,18-19 5806.00288241
11 19 5 11-10,10-18,18-20,20-3,3-13,13-17,17-19 3663.96590993
12 20 0 12-20 974.52624271
12 20 1 12-18,18-20 2349.75358912
12 20 2 12-18,18-10,10-11,11-2,2-17,17-13,13-3,3-20 3696.15668558
12 20 3 12-18,18-19,19-17,17-21,21-20 5443.51460401
12 20 4 12-18,18-19,19-17,17-0,0-1,1-16,16-4,4-21,21-20 8965.95612757
12 20 5 12-18,18-10,10-11,11-2,2-17,17-21,21-3,3-20 5185.93185781
16 11 0 16-1,1-0,0-17,17-2,2-11 3350.90027444
16 11 1 16-4,4-21,21-17,17-2,2-11 3822.07542943
16 11 2 16-4,4-21,21-20,20-18,18-10,10-11 4533.78051904
16 11 3 16-15,15-17,17-2,2-11 3982.63273993
16 11 4 16-7,7-4,4-21,21-3,3-20,20-18,18-10,10-11 4799.1401554
16 11 5 16-1,1-0,0-17,17-19,19-18,18-10,10-11 4838.59367206
6 18 0 6-15,15-17,17-2,2-11,11-10,10-18 4082.73790094
6 18 1 6-15,15-17,17-19,19-18 4519.78449508
6 18 2 6-14,14-17,17-2,2-11,11-10,10-18 4940.99683263
6 18 3 6-15,15-16,16-4,4-21,21-20,20-18 4567.58129438
6 18 4 6-14,14-17,17-19,19-18 5378.04342676
6 18 5 6-15,15-16,16-1,1-0,0-17,17-13,13-3,3-20,20-18 5369.03054639
19 6 0 19-17,17-15,15-6 4169.4524635
19 6 1 19-18,18-10,10-11,11-2,2-17,17-15,15-6 4433.06993251
19 6 2 19-17,17-14,14-6 5027.71139519
19 6 3 19-18,18-20,20-21,21-4,4-16,16-15,15-6 4917.91332596
19 6 4 19-17,17-0,0-1,1-16,16-15,15-6 4522.06241583
19 6 5 19-18,18-10,10-11,11-2,2-17,17-14,14-6 5291.3288642
17 10 0 17-2,2-11,11-10 794.331096932
17 10 1 17-19,19-18,18-10 1760.9607497
17 10 2 17-13,13-3,3-20,20-18,18-10 2257.59684869
17 10 3 17-21,21-20,20-12,12-18,18-10 5186.66315566
17 10 4 17-0,0-1,1-16,16-4,4-21,21-20,20-18,18-10 7090.34969654
17 10 5 17-21,21-3,3-20,20-18,18-10 3747.37202092
20 1 0 20-21,21-4,4-16,16-1 3523.83194474
20 1 1 20-3,3-13,13-17,17-0,0-1 3589.00669269
20 1 2 20-21,21-4,4-7,7-16,16-1 3609.72773317
20 1 3 20-18,18-10,10-11,11-2,2-17,17-0,0-1 4360.84884874
20 1 4 20-18,18-19,19-17,17-0,0-1 4797.89544287
20 1 5 20-3,3-13,13-17,17-15,15-16,16-1 4957.01366224
18 17 0 18-10,10-11,11-2,2-17 1059.12262625
18 17 1 18-19,19-17 1496.16922038
18 17 2 18-20,20-3,3-13,13-17 1992.80531937
18 17 3 18-12,12-20,20-21,21-17 4921.87162634
18 17 4 18-20,20-21,21-4,4-16,16-1,1-0,0-17 6825.55816723
18 17 5 18-20,20-3,3-21,21-17 3482.5804916
21 4 0 21-4 1422.54740366
21 4 1 21-17,17-0,0-1,1-16,16-4 4682.82985119
21 4 2 21-17,17-0,0-1,1-16,16-7,7-4 4768.72563963
21 4 3 21-3,3-13,13-17,17-15,15-16,16-4 5808.95134967
21 4 4 21-17,17-14,14-6,6-15,15-16,16-4 6306.72718473
21 4 5 21-20,20-3,3-13,13-17,17-15,15-16,16-7,7-4 6407.9194877
8 7 0 8-15,15-16,16-7 1164.51241981
8 7 1 8-15,15-16,16-4,4-7 2039.6375441
8 7 2 8-5,5-16,16-7 7700.5218261
8 7 3 8-15,15-17,17-21,21-4,4-7 6643.8829754
8 7 4 8-15,15-6,6-14,14-17,17-0,0-1,1-16,16-7 7438.26943539
8 7 5 8-15,15-17,17-13,13-3,3-21,21-4,4-7 7138.27200839
9 6 0 9-8,8-15,15-6 14979.1811078
9 6 1 9-5,5-16,16-15,15-6 14989.8070106
9 6 2 9-8,8-15,15-17,17-14,14-6 21750.7646526
9 6 3 9-5,5-8,8-15,15-6 14990.8742175
9 6 4 9-5,5-16,16-1,1-0,0-17,17-15,15-6 20271.3991581
9 6 5 9-5,5-16,16-15,15-17,17-14,14-6 21761.3905553
10 5 0 10-11,11-2,2-17,17-0,0-1,1-16,16-5 7371.59818973
10 5 1 10-11,11-2,2-17,17-15,15-8,8-5 8004.39786221
10 5 2 10-18,18-20,20-21,21-4,4-16,16-5 8033.41468948
10 5 3 10-18,18-20,20-3,3-21,21-4,4-7,7-16,16-5 8298.77432585
10 5 4 10-18,18-19,19-17,17-0,0-1,1-16,16-5 8338.2278425
10 5 5 10-11,11-2,2-17,17-15,15-16,16-5 8003.33065523
11 8 0 11-2,2-17,17-15,15-8 3983.15647424
11 8 1 11-2,2-17,17-0,0-1,1-16,16-15,15-8 4335.76642656
11 8 2 11-10,10-18,18-20,20-21,21-4,4-16,16-5,5-8 12054.6560775
11 8 3 11-10,10-18,18-19,19-17,17-15,15-8 5470.84987186
11 8 4 11-2,2-17,17-14,14-6,6-15,15-8 4975.32134228
11 8 5 11-10,10-18,18-20,20-3,3-21,21-4,4-7,7-16,16-15,15-8 5784.00630753
0 19 0 0-17,17-19 2621.21908827
0 19 1 0-17,17-2,2-11,11-10,10-18,18-19 2884.83655728
0 19 2 0-1,1-16,16-4,4-21,21-20,20-18,18-19 5700.50829934
0 19 3 0-1,1-16,16-15,15-17,17-19 5936.38985471
0 19 4 0-17,17-13,13-3,3-20,20-12,12-18,18-19 5437.27423307
0 19 5 0-1,1-16,16-7,7-4,4-21,21-17,17-19 5861.72833265
14 7 0 14-6,6-15,15-16,16-7 1831.98201118
14 7 1 14-6,6-15,15-16,16-4,4-7 2707.10713547
14 7 2 14-17,17-0,0-1,1-16,16-7 5785.40995759
14 7 3 14-17,17-21,21-4,4-7 5983.18836565
14 7 4 14-17,17-13,13-3,3-21,21-4,4-7 6477.57739863
14 7 5 14-17,17-15,15-16,16-7 6417.14242308
12 19 0 12-18,18-19 1847.32319611
12 19 1 12-20,20-18,18-19 2177.62069886
12 19 2 12-20,20-3,3-13,13-17,17-19 3260.40632631
12 19 3 12-18,18-10,10-11,11-2,2-17,17-19 3701.9509796
12 19 4 12-20,20-21,21-17,17-19 4570.71765061
12 19 5 12-20,20-3,3-21,21-17,17-19 4750.18149854
1 18 0 1-0,0-17,17-2,2-11,11-10,10-18 3508.08642415
1 18 1 1-0,0-17,17-19,19-18 3945.13301829
1 18 2 1-16,16-4,4-21,21-20,20-18 4376.59436932
1 18 3 1-16,16-7,7-4,4-21,21-3,3-20,20-18 4641.95400568
1 18 4 1-16,16-15,15-17,17-19,19-18 5313.13998783
1 18 5 1-0,0-17,17-13,13-3,3-20,20-18 4441.76911728
15 6 0 15-6 66.9529681789
15 6 1 15-17,17-14,14-6 6838.53651289
15 6 2 15-16,16-1,1-0,0-17,17-14,14-6 7191.14646522
15 6 3 15-16,16-4,4-21,21-17,17-14,14-6 7662.32162021
15 6 4 15-16,16-7,7-4,4-21,21-3,3-13,13-17,17-14,14-6 8242.60644163
15 6 5 15-16,16-4,4-21,21-20,20-18,18-10,10-11,11-2,2-17,17-14,14-6 9441.62515883
13 18 0 13-17,17-2,2-11,11-10,10-18 1461.82661025
13 18 1 13-3,3-20,20-18 1590.10133537
13 18 2 13-17,17-19,19-18 1898.87320438
13 18 3 13-3,3-21,21-20,20-12,12-18 5013.55667532
13 18 4 13-17,17-21,21-20,20-18 3705.82062767
13 18 5 13-3,3-20,20-12,12-18 3208.85631804
0 9 0 0-1,1-16,16-5,5-9 15772.4019839
0 9 1 0-1,1-16,16-15,15-8,8-9 16746.1184991
0 9 2 0-17,17-21,21-4,4-16,16-5,5-9 19194.3409378
0 9 3 0-17,17-15,15-8,8-9 19344.2723456
0 9 4 0-17,17-15,15-8,8-5,5-9 19355.9654553
0 9 5 0-17,17-13,13-3,3-21,21-4,4-7,7-16,16-5,5-9 19774.6257593
3 4 0 3-21,21-4 2414.62950627
3 4 1 3-20,20-21,21-4 2927.70185586
3 4 2 3-13,13-17,17-0,0-1,1-16,16-4 4185.13678157
3 4 3 3-13,13-17,17-15,15-16,16-7,7-4 4902.7650355
3 4 4 3-20,20-18,18-10,10-11,11-2,2-17,17-21,21-4 4972.16841891
3 4 5 3-21,21-17,17-0,0-1,1-16,16-4 5674.9119538
4 7 0 4-7 480.510456363
4 7 1 4-16,16-7 753.907203298
4 7 2 4-21,21-17,17-0,0-1,1-16,16-7 5710.76258693
4 7 3 4-21,21-3,3-13,13-17,17-15,15-16,16-7 6836.8840854
4 7 4 4-21,21-20,20-18,18-10,10-11,11-2,2-17,17-15,15-16,16-7 8121.79859104
4 7 5 4-21,21-3,3-13,13-17,17-14,14-6,6-15,15-16,16-7 7829.04895345
5 6 0 5-16,16-15,15-6 4319.29021996
5 6 1 5-8,8-15,15-6 4320.35742694
5 6 2 5-16,16-15,15-17,17-14,14-6 11090.8737647
5 6 3 5-16,16-1,1-0,0-17,17-15,15-6 9600.88236749
5 6 4 5-8,8-15,15-17,17-14,14-6 11091.9409717
5 6 5 5-16,16-4,4-21,21-17,17-15,15-6 10072.0575225
16 2 0 16-1,1-0,0-17,17-2 3080.42585547
16 2 1 16-4,4-21,21-17,17-2 3551.60101047
16 2 2 16-4,4-21,21-20,20-18,18-10,10-11,11-2 4804.254938
16 2 3 16-15,15-17,17-2 3712.15832096
16 2 4 16-15,15-6,6-14,14-17,17-2 4704.32318901
16 2 5 16-7,7-4,4-21,21-3,3-13,13-17,17-2 4131.88583188
6 21 0 6-15,15-16,16-4,4-21 2555.93251636
6 21 1 6-15,15-16,16-7,7-4,4-21 2641.8283048
6 21 2 6-14,14-17,17-21 5173.34207203
6 21 3 6-15,15-17,17-13,13-3,3-21 4809.47217332
6 21 4 6-15,15-17,17-2,2-11,11-10,10-18,18-20,20-21 6094.38667896
6 21 5 6-14,14-17,17-13,13-3,3-21 5667.73110501
19 15 0 19-17,17-15 4102.49949533
19 15 1 19-18,18-10,10-11,11-2,2-17,17-15 4366.11696433
19 15 2 19-17,17-0,0-1,1-16,16-15 4455.10944765
19 15 3 19-18,18-20,20-21,21-4,4-16,16-15 4850.96035778
19 15 4 19-17,17-14,14-6,6-15 5094.66436337
19 15 5 19-18,18-20,20-3,3-13,13-17,17-15 5299.79965746
17 3 0 17-13,13-3 793.774796026
17 3 1 17-2,2-11,11-10,10-18,18-20,20-3 2258.15314959
17 3 2 17-21,21-3 2283.54996825
17 3 3 17-19,19-18,18-12,12-20,20-3 4313.9547264
17 3 4 17-0,0-1,1-16,16-4,4-21,21-3 5805.99149181
17 3 5 17-21,21-20,20-3 2796.62231785
7 16 0 7-16 179.646267685
7 16 1 7-4,4-16 1054.77139198
7 16 2 7-4,4-21,21-17,17-0,0-1,1-16 6011.62677561
7 16 3 7-4,4-21,21-3,3-13,13-17,17-15,15-16 7137.74827408
7 16 4 7-4,4-21,21-20,20-18,18-10,10-11,11-2,2-17,17-15,15-16 8422.66277972
7 16 5 7-4,4-21,21-3,3-13,13-17,17-14,14-6,6-15,15-16 8129.91314212
20 8 0 20-21,21-4,4-16,16-15,15-8 4140.56084484
20 8 1 20-3,3-13,13-17,17-15,15-8 4589.40014452
20 8 2 20-3,3-21,21-4,4-16,16-5,5-8 10856.0340991
20 8 3 20-18,18-10,10-11,11-2,2-17,17-15,15-8 5361.24230056
20 8 4 20-18,18-19,19-17,17-0,0-1,1-16,16-15,15-8 6150.89884702
20 8 5 20-21,21-17,17-15,15-8 5899.71146882
18 8 0 18-10,10-11,11-2,2-17,17-15,15-8 4508.47987598
18 8 1 18-10,10-11,11-2,2-17,17-0,0-1,1-16,16-15,15-8 4861.08982831
18 8 2 18-20,20-21,21-4,4-16,16-5,5-8 11529.3326757
18 8 3 18-19,19-17,17-15,15-8 4945.52647011
18 8 4 18-20,20-3,3-21,21-4,4-7,7-16,16-15,15-8 5258.68290579
18 8 5 18-20,20-3,3-13,13-17,17-15,15-8 5442.1625691
21 13 0 21-3,3-13 1383.15291463
21 13 1 21-17,17-13 1694.17184965
21 13 2 21-20,20-3,3-13 1896.22526423
21 13 3 21-4,4-16,16-1,1-0,0-17,17-13 5216.6133732
21 13 4 21-20,20-18,18-10,10-11,11-2,2-17,17-13 3473.47538827
21 13 5 21-17,17-19,19-18,18-20,20-3,3-13 4377.73842141
8 14 0 8-15,15-6,6-14 1652.8594778
8 14 1 8-15,15-17,17-14 6238.0198897
8 14 2 8-5,5-16,16-15,15-6,6-14 9173.21130191
8 14 3 8-15,15-16,16-1,1-0,0-17,17-14 6590.62984203
8 14 4 8-15,15-16,16-4,4-21,21-17,17-14 7061.80499702
8 14 5 8-5,5-16,16-15,15-17,17-14 13758.3717138
9 15 0 9-8,8-15 14912.2281397
9 15 1 9-5,5-16,16-15 14922.8540424
9 15 2 9-5,5-8,8-15 14923.9212494
9 15 3 9-5,5-16,16-1,1-0,0-17,17-15 20204.4461899
9 15 4 9-8,8-5,5-16,16-15 22432.5799638
9 15 5 9-5,5-16,16-4,4-21,21-17,17-15 20675.6213449
10 12 0 10-18,18-12 1761.78269386
10 12 1 10-18,18-20,20-12 2092.08019661
10 12 2 10-11,11-2,2-17,17-13,13-3,3-20,20-12 2908.90023443
10 12 3 10-11,11-2,2-17,17-19,19-18,18-12 3787.49148185
10 12 4 10-18,18-19,19-17,17-21,21-20,20-12 5185.8412115
10 12 5 10-11,11-2,2-17,17-21,21-20,20-12 4219.21155873
8 20 0 8-15,15-16,16-4,4-21,21-20 4140.56084484
8 20 1 8-15,15-17,17-13,13-3,3-20 4589.40014452
8 20 2 8-5,5-16,16-4,4-21,21-3,3-20 10856.0340991
8 20 3 8-15,15-17,17-2,2-11,11-10,10-18,18-20 5361.24230056
8 20 4 8-15,15-16,16-1,1-0,0-17,17-19,19-18,18-20 6150.89884702
8 20 5 8-15,15-17,17-21,21-20 5899.71146882
11 1 0 11-2,2-17,17-0,0-1 2982.76302241
11 1 1 11-2,2-17,17-21,21-4,4-16,16-1 4190.21268146
11 1 2 11-10,10-18,18-19,19-17,17-0,0-1 4470.45642003
11 1 3 11-10,10-18,18-20,20-21,21-4,4-7,7-16,16-1 4987.8135595
11 1 4 11-2,2-17,17-15,15-16,16-1 4350.76999195
11 1 5 11-10,10-18,18-20,20-3,3-13,13-17,17-0,0-1 4967.09251902
9 17 0 9-5,5-16,16-1,1-0,0-17 17247.7838834
9 17 1 9-5,5-16,16-4,4-21,21-17 17718.9590384
9 17 2 9-8,8-15,15-17 17868.8904462
9 17 3 9-5,5-8,8-15,15-17 17880.5835559
9 17 4 9-8,8-15,15-16,16-7,7-4,4-21,21-17 18778.5713419
9 17 5 9-5,5-16,16-15,15-17 17879.5163489
12 10 0 12-18,18-10 1761.78269386
12 10 1 12-20,20-18,18-10 2092.08019661
12 10 2 12-20,20-3,3-13,13-17,17-2,2-11,11-10 2908.90023443
12 10 3 12-18,18-19,19-17,17-2,2-11,11-10 3787.49148185
12 10 4 12-20,20-21,21-17,17-19,19-18,18-10 5185.8412115
12 10 5 12-20,20-21,21-17,17-2,2-11,11-10 4219.21155873
13 11 0 13-17,17-2,2-11 936.503208502
13 11 1 13-3,3-20,20-18,18-10,10-11 2115.42473712
13 11 2 13-17,17-19,19-18,18-10,10-11 2424.19660612
13 11 3 13-3,3-21,21-17,17-2,2-11 3208.42000479
13 11 4 13-3,3-20,20-12,12-18,18-10,10-11 3734.17971979
13 11 5 13-3,3-20,20-21,21-17,17-2,2-11 3721.49235439
2 16 0 2-17,17-0,0-1,1-16 3080.42585547
2 16 1 2-17,17-21,21-4,4-16 3551.60101047
2 16 2 2-11,11-10,10-18,18-20,20-21,21-4,4-16 4804.254938
2 16 3 2-17,17-15,15-16 3712.15832096
2 16 4 2-17,17-14,14-6,6-15,15-16 4704.32318901
2 16 5 2-17,17-13,13-3,3-21,21-4,4-7,7-16 4131.88583188
3 13 0 3-13 391.07081203
3 13 1 3-20,20-18,18-10,10-11,11-2,2-17,17-13 2660.85713359
3 13 2 3-21,21-17,17-13 2686.25395225
3 13 3 3-20,20-12,12-18,18-19,19-17,17-13 4716.65871039
3 13 4 3-21,21-4,4-16,16-1,1-0,0-17,17-13 6208.69547581
3 13 5 3-20,20-21,21-17,17-13 3199.32630185
1 13 0 1-0,0-17,17-13 2851.6677819
1 13 1 1-16,16-4,4-21,21-3,3-13 3748.09850593
1 13 2 1-16,16-7,7-4,4-21,21-3,3-13 3833.99429437
1 13 3 1-16,16-15,15-17,17-13 4219.67475145
1 13 4 1-0,0-17,17-2,2-11,11-10,10-18,18-20,20-3,3-13 5098.18775953
1 13 5 1-16,16-15,15-6,6-14,14-17,17-13 5211.83961949
4 14 0 4-16,16-15,15-6,6-14 2226.59667911
4 14 1 4-7,7-16,16-15,15-6,6-14 2312.49246755
4 14 2 4-21,21-17,17-14 5502.67790928
4 14 3 4-21,21-3,3-13,13-17,17-14 5997.06694226
4 14 4 4-16,16-1,1-0,0-17,17-14 6180.02462552
4 14 5 4-21,21-20,20-18,18-10,10-11,11-2,2-17,17-14 7281.9814479
2 10 0 2-11,11-10 531.006291391
2 10 1 2-17,17-19,19-18,18-10 2024.28555524
2 10 2 2-17,17-13,13-3,3-20,20-18,18-10 2520.92165423
2 10 3 2-17,17-21,21-20,20-12,12-18,18-10 5449.9879612
2 10 4 2-17,17-0,0-1,1-16,16-4,4-21,21-20,20-18,18-10 7353.67450208
2 10 5 2-17,17-21,21-3,3-20,20-18,18-10 4010.69682646
5 15 0 5-16,16-15 4252.33725178
5 15 1 5-8,8-15 4253.40445876
5 15 2 5-16,16-1,1-0,0-17,17-15 9533.92939931
5 15 3 5-16,16-4,4-21,21-17,17-15 10005.1045543
5 15 4 5-16,16-7,7-4,4-21,21-3,3-13,13-17,17-15 10585.3893757
5 15 5 5-16,16-4,4-21,21-20,20-18,18-10,10-11,11-2,2-17,17-15 11784.4080929
3 19 0 3-20,20-18,18-19 1549.36255492
3 19 1 3-13,13-17,17-19 1939.61198484
3 19 2 3-13,13-17,17-2,2-11,11-10,10-18,18-19 2203.22945385
3 19 3 3-21,21-17,17-19 3429.38715707
3 19 4 3-20,20-12,12-18,18-19 3168.11753758
3 19 5 3-21,21-20,20-18,18-19 3354.0629122
6 12 0 6-15,15-16,16-4,4-21,21-20,20-12 4689.34511251
6 12 1 6-15,15-17,17-2,2-11,11-10,10-18,18-12 5579.72906548
6 12 2 6-14,14-17,17-13,13-3,3-20,20-12 5996.44334388
6 12 3 6-14,14-17,17-19,19-18,18-12 6875.0345913
6 12 4 6-15,15-17,17-21,21-20,20-12 6448.49573649
6 12 5 6-15,15-16,16-7,7-4,4-21,21-3,3-20,20-12 4954.70474888
4 20 0 4-21,21-20 2581.4337571
4 20 1 4-21,21-3,3-20 2760.89760503
4 20 2 4-16,16-1,1-0,0-17,17-13,13-3,3-20 4531.40488033
4 20 3 4-16,16-15,15-17,17-19,19-18,18-20 6372.026096
4 20 4 4-21,21-17,17-2,2-11,11-10,10-18,18-20 4625.90032014
4 20 5 4-7,7-16,16-15,15-17,17-13,13-3,3-20 5249.03313426
19 20 0 19-18,18-20 1203.09445615
19 20 1 19-17,17-13,13-3,3-20 2285.8800836
19 20 2 19-18,18-10,10-11,11-2,2-17,17-13,13-3,3-20 2549.49755261
19 20 3 19-17,17-21,21-20 3596.1914079
19 20 4 19-18,18-12,12-20 2821.84943882
19 20 5 19-17,17-0,0-1,1-16,16-4,4-21,21-20 7118.63293146
17 4 0 17-21,21-4 2714.01526931
17 4 1 17-13,13-3,3-21,21-4 3208.40430229
17 4 2 17-0,0-1,1-16,16-4 3391.36198554
17 4 3 17-15,15-16,16-7,7-4 4108.99023947
17 4 4 17-2,2-11,11-10,10-18,18-20,20-21,21-4 4493.31880793
17 4 5 17-14,14-6,6-15,15-16,16-4 5015.25931908
7 9 0 7-16,16-5,5-9 14610.3291011
7 9 1 7-4,4-16,16-5,5-9 15485.4542254
7 9 2 7-16,16-15,15-8,8-9 15584.0456163
7 9 3 7-16,16-1,1-0,0-17,17-15,15-8,8-9 20865.6377638
7 9 4 7-4,4-16,16-15,15-8,8-9 16459.1707406
7 9 5 7-4,4-21,21-17,17-0,0-1,1-16,16-5,5-9 20442.3096091
18 3 0 18-20,20-3 1199.03052334
18 3 1 18-10,10-11,11-2,2-17,17-13,13-3 1852.89742228
18 3 2 18-19,19-17,17-13,13-3 2289.94401641
18 3 3 18-12,12-20,20-21,21-3 4622.48586329
18 3 4 18-12,12-20,20-3 2817.78550601
18 3 5 18-20,20-21,21-3 3003.73088062
11 6 0 11-2,2-17,17-15,15-6 3557.4144992
11 6 1 11-2,2-17,17-14,14-6 4415.67343088
11 6 2 11-10,10-18,18-19,19-17,17-15,15-6 5045.10789682
11 6 3 11-10,10-18,18-20,20-21,21-4,4-16,16-15,15-6 5092.90469613
11 6 4 11-2,2-17,17-0,0-1,1-16,16-15,15-6 3910.02445152
11 6 5 11-10,10-18,18-20,20-3,3-21,21-4,4-7,7-16,16-15,15-6 5358.26433249
14 17 0 14-17 2788.66263997
14 17 1 14-6,6-15,15-17 4116.8268411
14 17 2 14-6,6-15,15-16,16-1,1-0,0-17 4469.43679343
14 17 3 14-6,6-15,15-16,16-4,4-21,21-17 4940.61194842
14 17 4 14-6,6-15,15-16,16-7,7-4,4-21,21-3,3-13,13-17 5520.89676984
14 17 5 14-6,6-15,15-16,16-4,4-21,21-20,20-18,18-10,10-11,11-2,2-17 6719.91548704
12 1 0 12-20,20-21,21-4,4-16,16-1 4498.35818745
12 1 1 12-20,20-3,3-13,13-17,17-0,0-1 4563.5329354
12 1 2 12-18,18-10,10-11,11-2,2-17,17-0,0-1 5005.07758869
12 1 3 12-20,20-21,21-4,4-7,7-16,16-1 4584.25397588
12 1 4 12-18,18-19,19-17,17-0,0-1 5442.12418283
12 1 5 12-20,20-3,3-13,13-17,17-15,15-16,16-1 5931.53990495
10 17 0 10-11,11-2,2-17 794.331096932
10 17 1 10-18,18-19,19-17 1760.9607497
10 17 2 10-18,18-20,20-3,3-13,13-17 2257.59684869
10 17 3 10-18,18-12,12-20,20-21,21-17 5186.66315566
10 17 4 10-18,18-20,20-21,21-4,4-16,16-1,1-0,0-17 7090.34969654
10 17 5 10-18,18-20,20-3,3-21,21-17 3747.37202092
15 20 0 15-16,16-4,4-21,21-20 3647.86590162
15 20 1 15-16,16-7,7-4,4-21,21-20 3733.76169006
15 20 2 15-17,17-13,13-3,3-20 4096.7052013
15 20 3 15-17,17-2,2-11,11-10,10-18,18-20 4868.54735734
15 20 4 15-6,6-14,14-17,17-13,13-3,3-20 5088.87006935
15 20 5 15-17,17-19,19-18,18-20 5305.59395148
13 4 0 13-3,3-21,21-4 2805.7003183
13 4 1 13-17,17-21,21-4 3116.71925331
13 4 2 13-17,17-0,0-1,1-16,16-4 3794.06596954
13 4 3 13-17,17-15,15-16,16-7,7-4 4511.69422347
13 4 4 13-3,3-20,20-21,21-4 3318.77266789
13 4 5 13-17,17-14,14-6,6-15,15-16,16-4 5417.96330308
0 7 0 0-1,1-16,16-7 1521.36541816
0 7 1 0-1,1-16,16-4,4-7 2396.49054245
0 7 2 0-17,17-21,21-4,4-7 4669.90762513
0 7 3 0-17,17-15,15-16,16-7 5103.86168257
0 7 4 0-17,17-13,13-3,3-21,21-4,4-7 5164.29665811
0 7 5 0-17,17-14,14-6,6-15,15-16,16-7 6096.02655061
1 6 0 1-16,16-15,15-6 927.261429115
1 6 1 1-0,0-17,17-15,15-6 5472.5790726
1 6 2 1-0,0-17,17-14,14-6 6330.83800428
1 6 3 1-16,16-4,4-21,21-17,17-15,15-6 6680.02873164
1 6 4 1-16,16-15,15-17,17-14,14-6 7698.84497383
1 6 5 1-0,0-17,17-13,13-3,3-21,21-4,4-7,7-16,16-15,15-6 6876.64900133
2 5 0 2-17,17-0,0-1,1-16,16-5 6840.59189834
2 5 1 2-17,17-15,15-8,8-5 7473.39157081
2 5 2 2-11,11-10,10-18,18-20,20-21,21-4,4-16,16-5 8564.42098087
2 5 3 2-17,17-14,14-6,6-15,15-16,16-5 8464.48923188
2 5 4 2-17,17-21,21-4,4-7,7-16,16-5 7397.66284177
2 5 5 2-17,17-14,14-6,6-15,15-8,8-5 8465.55643886
5 8 0 5-8 3760.70951554
5 8 1 5-16,16-15,15-8 4745.032195
5 8 2 5-16,16-1,1-0,0-17,17-15,15-8 10026.6243425
5 8 3 5-9,9-8 25090.049987
5 8 4 5-16,16-4,4-21,21-17,17-15,15-8 10497.7994975
5 8 5 5-16,16-7,7-4,4-21,21-3,3-13,13-17,17-15,15-8 11078.0843189
6 7 0 6-15,15-16,16-7 738.770444774
6 7 1 6-15,15-16,16-4,4-7 1613.89556907
6 7 2 6-14,14-17,17-0,0-1,1-16,16-7 6878.62152399
6 7 3 6-15,15-17,17-21,21-4,4-7 6218.14100037
6 7 4 6-14,14-17,17-21,21-4,4-7 7076.39993205
6 7 5 6-15,15-17,17-0,0-1,1-16,16-7 6020.36259231
4 19 0 4-21,21-20,20-18,18-19 3784.52821325
4 19 1 4-21,21-17,17-19 3859.85245812
4 19 2 4-16,16-1,1-0,0-17,17-19 4537.19917436
4 19 3 4-7,7-16,16-15,15-17,17-19 5254.82742828
4 19 4 4-21,21-3,3-13,13-17,17-2,2-11,11-10,10-18,18-19 4617.85896011
4 19 5 4-16,16-15,15-17,17-19 5168.93163985
7 6 0 7-4,4-16,16-15,15-6 1613.89556907
7 6 1 7-16,16-1,1-0,0-17,17-15,15-6 6020.36259231
7 6 2 7-16,16-15,15-17,17-14,14-6 7510.35398949
7 6 3 7-4,4-21,21-3,3-13,13-17,17-14,14-6 7570.78896503
7 6 4 7-16,16-15,15-6 738.770444774
7 6 5 7-4,4-21,21-17,17-14,14-6 7076.39993205
5 18 0 5-16,16-1,1-0,0-17,17-2,2-11,11-10,10-18 7636.38971905
5 18 1 5-16,16-4,4-21,21-20,20-18 7768.62316017
5 18 2 5-8,8-15,15-17,17-2,2-11,11-10,10-18 8269.18939152
5 18 3 5-16,16-7,7-4,4-21,21-17,17-19,19-18 8630.50725661
5 18 4 5-8,8-15,15-17,17-19,19-18 8706.23598566
5 18 5 5-16,16-4,4-21,21-3,3-20,20-18 7948.08700809
19 3 0 19-18,18-20,20-3 1549.36255492
19 3 1 19-17,17-13,13-3 1939.61198484
19 3 2 19-18,18-10,10-11,11-2,2-17,17-13,13-3 2203.22945385
19 3 3 19-17,17-21,21-3 3429.38715707
19 3 4 19-18,18-12,12-20,20-3 3168.11753758
19 3 5 19-18,18-20,20-21,21-3 3354.0629122
20 4 0 20-21,21-4 2581.4337571
20 4 1 20-3,3-21,21-4 2760.89760503
20 4 2 20-3,3-13,13-17,17-0,0-1,1-16,16-4 4531.40488033
20 4 3 20-18,18-19,19-17,17-15,15-16,16-4 6372.026096
20 4 4 20-18,18-10,10-11,11-2,2-17,17-21,21-4 4625.90032014
