s t k edges
26 3 2 26-27,27-29,29-31,31-12,12-23,23-30,30-2,2-3 2836.33873435
26 3 3 26-25,25-28,28-29,29-30,30-2,2-3 3582.7318247
26 3 4 26-25,25-28,28-29,29-31,31-32,32-23,23-30,30-2,2-3 4238.19529165
26 3 5 26-27,27-29,29-31,31-32,32-8,8-17,17-5,5-24,24-30,30-2,2-3 4309.50850645
29 22 0 29-30,30-22 2075.83675923
29 22 1 29-31,31-32,32-8,8-17,17-15,15-22 2356.88324912
29 22 2 29-31,31-12,12-23,23-30,30-22 2475.51634151
29 22 3 29-27,27-26,26-3,3-0,0-22 4176.80702429
29 22 4 29-30,30-24,24-5,5-17,17-15,15-16,16-22 2855.59348114
29 22 5 29-31,31-32,32-8,8-4,4-7,7-22 2611.84795542
3 31 0 3-2,2-30,30-23,23-12,12-31 1211.06150656
3 31 1 3-2,2-30,30-23,23-32,32-31 1466.84539122
3 31 2 3-26,26-27,27-29,29-31 2506.59127033
3 31 3 3-26,26-25,25-28,28-29,29-31 3652.66394296
3 31 4 3-2,2-30,30-24,24-5,5-17,17-8,8-32,32-31 2684.23127866
3 31 5 3-2,2-30,30-29,29-31 2426.76726551
27 10 0 27-29,29-30,30-22,22-11,11-10 3422.98919139
27 10 1 27-29,29-31,31-32,32-8,8-17,17-15,15-22,22-11,11-10 3704.03568129
27 10 2 27-26,26-3,3-0,0-9,9-10 4466.51077784
27 10 3 27-29,29-31,31-12,12-23,23-30,30-22,22-11,11-10 3822.66877368
27 10 4 27-29,29-30,30-24,24-5,5-17,17-15,15-16,16-22,22-11,11-10 4202.74591331
27 10 5 27-29,29-31,31-32,32-8,8-4,4-7,7-22,22-11,11-10 3959.00038758
30 5 0 30-23,23-5 671.457706343
30 5 1 30-24,24-5 851.447213132
30 5 2 30-23,23-32,32-8,8-17,17-5 1188.3791449
30 5 3 30-22,22-15,15-17,17-5 2196.13697662
30 5 4 30-29,29-31,31-12,12-23,23-5 2711.025121
30 5 5 30-22,22-16,16-15,15-17,17-5 2343.07753653
4 24 0 4-8,8-17,17-5,5-24 1521.38122486
4 24 1 4-8,8-32,32-23,23-30,30-24 1764.85726974
4 24 2 4-7,7-22,22-15,15-17,17-5,5-24 1985.71511984
4 24 3 4-7,7-22,22-30,30-24 2386.0686146
4 24 4 4-8,8-32,32-31,31-12,12-23,23-5,5-24 2511.79760223
4 24 5 4-7,7-22,22-16,16-15,15-17,17-5,5-24 2132.65567975
19 32 0 19-0,0-22,22-15,15-17,17-8,8-32 2758.87192623
19 32 1 19-0,0-22,22-30,30-23,23-32 3133.28890328
19 32 2 19-20,20-6,6-14,14-7,7-4,4-8,8-32 3135.24656411
19 32 3 19-0,0-3,3-2,2-30,30-23,23-12,12-31,31-32 3652.59528054
19 32 4 19-20,20-21,21-0,0-22,22-16,16-15,15-17,17-8,8-32 3324.69309813
19 32 5 19-0,0-3,3-2,2-30,30-23,23-32 3298.37255242
31 0 0 31-32,32-8,8-17,17-15,15-22,22-0 2477.22188406
31 0 1 31-12,12-23,23-30,30-22,22-0 2595.85497645
31 0 2 31-12,12-23,23-30,30-2,2-3,3-0 2760.93862559
31 0 3 31-29,29-27,27-26,26-3,3-0 4056.46838935
31 0 4 31-32,32-8,8-4,4-7,7-22,22-0 2732.18659035
31 0 5 31-32,32-23,23-5,5-17,17-15,15-16,16-22,22-0 3354.3884179
5 29 0 5-23,23-30,30-29 1539.9104517
5 29 1 5-24,24-30,30-29 1719.89995849
5 29 2 5-23,23-12,12-31,31-29 1842.57237565
5 29 3 5-17,17-8,8-32,32-31,31-29 1889.85488661
5 29 4 5-24,24-30,30-2,2-3,3-26,26-27,27-29 3300.96766238
5 29 5 5-17,17-15,15-22,22-30,30-29 3064.58972198
20 27 0 20-19,19-0,0-3,3-26,26-27 3602.79732021
20 27 1 20-21,21-0,0-3,3-26,26-27 3746.69655227
20 27 2 20-19,19-0,0-22,22-30,30-29,29-27 4098.13454036
20 27 3 20-6,6-14,14-7,7-4,4-8,8-32,32-31,31-29,29-27 4480.57428821
20 27 4 20-21,21-0,0-22,22-30,30-29,29-27 4242.03377243
20 27 5 20-6,6-1,1-0,0-3,3-26,26-27 4327.88144206
27 32 0 27-29,29-31,31-32 1482.81841406
27 32 1 27-29,29-30,30-23,23-32 1649.79541771
27 32 2 27-26,26-3,3-2,2-30,30-23,23-32 2490.61824749
27 32 3 27-29,29-30,30-24,24-5,5-17,17-8,8-32 2867.18130515
27 32 4 27-26,26-25,25-28,28-29,29-31,31-32 3523.81532693
27 32 5 27-29,29-31,31-12,12-23,23-32 1952.45734166
16 11 0 16-22,22-11 906.136838104
16 11 1 16-15,15-22,22-11 1032.40122933
16 11 2 16-22,22-13,13-9,9-10,10-11 2811.7862714
16 11 3 16-18,18-13,13-22,22-11 2748.21797342
16 11 4 16-15,15-17,17-8,8-4,4-7,7-22,22-11 2898.11746903
16 11 5 16-22,22-0,0-9,9-10,10-11 3057.38886266
6 18 0 6-14,14-7,7-22,22-16,16-18 2039.96299956
6 18 1 6-1,1-0,0-22,22-16,16-18 2226.08237222
6 18 2 6-14,14-7,7-22,22-13,13-18 3384.56081032
6 18 3 6-20,20-19,19-0,0-22,22-15,15-16,16-18 2897.7070575
6 18 4 6-1,1-0,0-9,9-13,13-18 4115.41451926
6 18 5 6-20,20-21,21-0,0-22,22-16,16-18 2915.34189835
21 26 0 21-0,0-3,3-26 3142.66567072
21 26 1 21-20,20-19,19-0,0-3,3-26 3311.90396153
21 26 2 21-0,0-22,22-30,30-29,29-27,27-26 4532.92713111
21 26 3 21-20,20-6,6-1,1-0,0-3,3-26 4036.98808338
21 26 4 21-0,0-22,22-15,15-17,17-8,8-32,32-31,31-29,29-27,27-26 4813.973621
21 26 5 21-0,0-22,22-30,30-2,2-3,3-26 4478.82572065
19 6 0 19-20,20-6 772.712897916
19 6 1 19-0,0-1,1-6 1400.65930099
19 6 2 19-20,20-21,21-0,0-1,1-6 1819.53991298
19 6 3 19-0,0-22,22-7,7-14,14-6 3070.60253943
19 6 4 19-0,0-21,21-20,20-6 2089.91882711
19 6 5 19-0,0-22,22-15,15-17,17-8,8-4,4-7,7-14,14-6 4693.71331686
18 32 0 18-16,16-15,15-17,17-8,8-32 1404.56604232
18 32 1 18-16,16-22,22-15,15-17,17-8,8-32 1728.23238636
18 32 2 18-13,13-22,22-30,30-23,23-32 3447.24717418
18 32 3 18-16,16-22,22-7,7-4,4-8,8-32 1983.19709266
18 32 4 18-16,16-15,15-17,17-5,5-23,23-12,12-31,31-32 2489.01474437
18 32 5 18-16,16-22,22-30,30-23,23-32 2102.64936342
17 10 0 17-15,15-22,22-11,11-10 1704.92065774
17 10 1 17-8,8-4,4-7,7-22,22-11,11-10 2564.78630744
17 10 2 17-15,15-22,22-13,13-9,9-10 2998.17687307
17 10 3 17-15,15-16,16-22,22-0,0-9,9-10 3390.72002425
17 10 4 17-5,5-23,23-30,30-22,22-11,11-10 3116.73401544
17 10 5 17-15,15-16,16-18,18-13,13-9,9-10 3583.78841608
7 27 0 7-4,4-8,8-32,32-31,31-29,29-27 2635.70229371
7 27 1 7-22,22-30,30-29,29-27 2792.22729505
7 27 2 7-14,14-6,6-1,1-0,0-3,3-26,26-27 4902.30902065
7 27 3 7-22,22-15,15-17,17-5,5-23,23-30,30-29,29-27 3245.05395027
7 27 4 7-4,4-8,8-32,32-23,23-12,12-31,31-29,29-27 3105.3412213
7 27 5 7-22,22-15,15-17,17-5,5-24,24-30,30-29,29-27 3425.04345706
22 17 0 22-15,15-17 727.890662629
22 17 1 22-16,16-15,15-17 874.831222536
22 17 2 22-7,7-4,4-8,8-17 1587.75631234
22 17 3 22-30,30-23,23-5,5-17 2139.70402034
22 17 4 22-30,30-24,24-5,5-17 2319.69352712
22 17 5 22-13,13-18,18-16,16-15,15-17 2716.91235785
20 1 0 20-6,6-1 751.163133456
20 1 1 20-19,19-0,0-1 1422.20906545
20 1 2 20-21,21-0,0-1 1566.10829751
20 1 3 20-19,19-0,0-22,22-7,7-14,14-6,6-1 3324.03415489
20 1 4 20-6,6-14,14-7,7-4,4-8,8-17,17-15,15-22,22-0,0-1 5440.34720317
20 1 5 20-21,21-0,0-9,9-10,10-11,11-22,22-7,7-14,14-6,6-1 5104.78957267
18 17 0 18-16,16-15,15-17 888.269432834
18 17 1 18-16,16-22,22-7,7-4,4-8,8-17 2071.80142659
18 17 2 18-13,13-22,22-15,15-17 2556.53358764
18 17 3 18-16,16-22,22-30,30-23,23-5,5-17 2623.74913458
18 17 4 18-13,13-22,22-7,7-4,4-8,8-17 3416.39923735
18 17 5 18-16,16-22,22-30,30-24,24-5,5-17 2803.73864137
17 32 0 17-8,8-32 516.296609487
17 32 1 17-5,5-23,23-32 1246.52258342
17 32 2 17-5,5-24,24-30,30-23,23-32 1523.52974855
17 32 3 17-15,15-22,22-7,7-4,4-8,8-32 2227.04264104
17 32 4 17-15,15-16,16-22,22-30,30-23,23-12,12-31,31-32 2847.65819982
17 32 5 17-5,5-24,24-30,30-29,29-31,31-32 3093.45823561
21 4 0 21-0,0-22,22-7,7-4 2301.60558705
21 4 1 21-20,20-6,6-14,14-7,7-4 2317.27242952
21 4 2 21-0,0-22,22-15,15-17,17-8,8-4 3293.05301733
21 4 3 21-20,20-19,19-0,0-9,9-10,10-11,11-22,22-7,7-4 4107.70006358
21 4 4 21-0,0-22,22-30,30-23,23-32,32-8,8-4 4095.16226994
21 4 5 21-0,0-1,1-6,6-14,14-7,7-4 3050.96192171
8 7 0 8-4,4-7 939.037741867
8 7 1 8-17,17-15,15-22,22-7 1376.6092331
8 7 2 8-17,17-15,15-16,16-22,22-7 1523.54979301
8 7 3 8-32,32-23,23-30,30-22,22-7 2178.71848571
8 7 4 8-32,32-31,31-12,12-23,23-30,30-22,22-7 2532.94121383
8 7 5 8-17,17-5,5-24,24-30,30-22,22-7 2968.41209759
32 4 0 32-8,8-4 837.052206065
32 4 1 32-8,8-17,17-15,15-22,22-7,7-4 1906.28704446
32 4 2 32-23,23-5,5-17,17-8,8-4 2172.17912341
32 4 3 32-31,31-12,12-23,23-30,30-22,22-7,7-4 2634.92674963
32 4 4 32-23,23-30,30-22,22-7,7-4 2280.70402151
32 4 5 32-23,23-30,30-24,24-5,5-17,17-8,8-4 2449.18628854
22 11 0 22-11 670.833386129
22 11 1 22-13,13-9,9-10,10-11 2576.48281942
22 11 2 22-0,0-9,9-10,10-11 2822.08541069
22 11 3 22-16,16-18,18-13,13-9,9-10,10-11 3485.76070647
22 11 4 22-7,7-14,14-6,6-1,1-0,0-9,9-10,10-11 4263.97794287
22 11 5 22-30,30-2,2-3,3-0,0-9,9-10,10-11 5401.93708757
9 6 0 9-0,0-1,1-6 1910.8794923
9 6 1 9-0,0-19,19-20,20-6 2456.23978635
9 6 2 9-10,10-11,11-22,22-7,7-14,14-6 3023.9318367
9 6 3 9-13,13-22,22-0,0-21,21-20,20-6 4210.59903826
9 6 4 9-13,13-18,18-16,16-22,22-7,7-14,14-6 4244.49802652
9 6 5 9-0,0-21,21-20,20-6 2600.13901842
14 29 0 14-7,7-4,4-8,8-32,32-31,31-29 2893.60885227
14 29 1 14-7,7-22,22-30,30-29 3050.13385361
14 29 2 14-6,6-1,1-0,0-3,3-26,26-27,27-29 4644.4024621
14 29 3 14-7,7-22,22-15,15-17,17-5,5-23,23-30,30-29 3502.96050882
14 29 4 14-7,7-4,4-8,8-32,32-23,23-12,12-31,31-29 3363.24777986
14 29 5 14-7,7-22,22-15,15-17,17-5,5-24,24-30,30-29 3682.95001561
10 5 0 10-11,11-22,22-15,15-17,17-5 1965.78295786
10 5 1 10-11,11-22,22-30,30-23,23-5 2855.87171532
10 5 2 10-9,9-13,13-22,22-15,15-17,17-5 3259.03917319
10 5 3 10-11,11-22,22-30,30-24,24-5 3035.86122211
10 5 4 10-9,9-13,13-22,22-16,16-15,15-17,17-5 3405.9797331
10 5 5 10-11,11-22,22-7,7-4,4-8,8-32,32-23,23-5 3461.84225682
15 24 0 15-17,17-5,5-24 1098.64997987
15 24 1 15-17,17-8,8-32,32-23,23-30,30-24 1947.02696816
15 24 2 15-22,22-30,30-24 1948.93420989
15 24 3 15-16,16-22,22-30,30-24 2095.87476979
15 24 4 15-22,22-7,7-4,4-8,8-17,17-5,5-24 2408.44636484
15 24 5 15-22,22-30,30-23,23-5,5-24 2438.6694726
11 8 0 11-22,22-15,15-17,17-8 1701.17452046
11 8 1 11-22,22-7,7-4,4-8 1956.13922676
11 8 2 11-10,10-9,9-13,13-22,22-15,15-17,17-8 3606.82395376
11 8 3 11-22,22-30,30-23,23-32,32-8 2503.28377308
11 8 4 11-22,22-30,30-23,23-12,12-31,31-32,32-8 2857.5065012
11 8 5 11-22,22-16,16-15,15-17,17-8 1848.11508037
0 19 0 0-19 586.653348562
0 19 1 0-21,21-20,20-19 1005.53396056
0 19 2 0-1,1-6,6-20,20-19 1586.71885034
0 19 3 0-22,22-7,7-14,14-6,6-20,20-19 3256.66208878
0 19 4 0-3,3-2,2-30,30-23,23-32,32-8,8-4,4-7,7-14,14-6,6-20,20-19 5846.96576797
0 19 5 0-9,9-10,10-11,11-22,22-7,7-14,14-6,6-20,20-19 4893.51827449
24 16 0 24-5,5-17,17-15,15-16 1235.25245543
24 16 1 24-5,5-17,17-15,15-22,22-16 1558.91879947
24 16 2 24-30,30-22,22-16 1959.27229423
24 16 3 24-30,30-23,23-32,32-8,8-4,4-7,7-22,22-16 2662.26049406
24 16 4 24-30,30-22,22-15,15-16 2085.53668545
24 16 5 24-5,5-23,23-30,30-22,22-16 2449.00755694
14 7 0 14-7 628.028995614
14 7 1 14-6,6-1,1-0,0-22,22-7 2669.92614767
14 7 2 14-6,6-20,20-19,19-0,0-22,22-7 3215.28644173
14 7 3 14-6,6-20,20-21,21-0,0-22,22-15,15-17,17-8,8-4,4-7 4982.29645123
14 7 4 14-6,6-1,1-0,0-9,9-10,10-11,11-22,22-7 4306.78233338
14 7 5 14-6,6-1,1-0,0-9,9-13,13-22,22-7 4618.07063616
12 19 0 12-31,31-32,32-8,8-17,17-15,15-22,22-0,0-19 3182.31279861
12 19 1 12-23,23-30,30-2,2-3,3-0,0-19 3229.15440816
12 19 2 12-23,23-30,30-22,22-0,0-21,21-20,20-19 3482.95137101
12 19 3 12-31,31-32,32-8,8-4,4-7,7-14,14-6,6-20,20-19 3558.68743649
12 19 4 12-23,23-5,5-17,17-15,15-16,16-22,22-0,0-19 3566.82031581
12 19 5 12-31,31-29,29-27,27-26,26-3,3-0,0-21,21-20,20-19 5180.43991591
1 18 0 1-0,0-22,22-16,16-18 2110.14144672
1 18 1 1-6,6-14,14-7,7-22,22-16,16-18 2155.90392506
1 18 2 1-0,0-22,22-13,13-18 3454.73925749
1 18 3 1-0,0-9,9-13,13-18 3999.47359376
1 18 4 1-6,6-20,20-19,19-0,0-22,22-15,15-16,16-18 3013.647983
1 18 5 1-6,6-14,14-7,7-4,4-8,8-17,17-15,15-16,16-18 3455.34835846
25 13 0 25-28,28-29,29-30,30-22,22-13 3785.04372682
25 13 1 25-28,28-29,29-31,31-32,32-8,8-17,17-15,15-22,22-13 4066.09021671
25 13 2 25-26,26-3,3-0,0-9,9-13 5561.81721782
25 13 3 25-26,26-3,3-2,2-30,30-22,22-13 4497.18032038
25 13 4 25-28,28-29,29-30,30-23,23-5,5-17,17-15,15-16,16-22,22-13 4384.81094194
25 13 5 25-28,28-29,29-31,31-32,32-8,8-4,4-7,7-22,22-13 4321.054923
15 6 0 15-22,22-7,7-14,14-6 1780.88325294
15 6 1 15-16,16-22,22-7,7-14,14-6 1927.82381285
15 6 2 15-22,22-0,0-1,1-6 1967.00262561
15 6 3 15-22,22-0,0-19,19-20,20-6 2512.36291966
15 6 4 15-17,17-8,8-4,4-7,7-14,14-6 2954.06329512
15 6 5 15-16,16-22,22-11,11-10,10-9,9-0,0-1,1-6 3750.79937123
13 18 0 13-18 1126.93784891
13 18 1 13-22,22-16,16-18 1185.75019035
13 18 2 13-22,22-15,15-16,16-18 1312.01458158
13 18 3 13-9,9-10,10-11,11-22,22-16,16-18 3029.65624369
13 18 4 13-22,22-7,7-4,4-8,8-17,17-15,15-16,16-18 3177.73082128
13 18 5 13-9,9-0,0-22,22-16,16-18 3586.54713773
2 25 0 2-3,3-26,26-25 2187.88419767
2 25 1 2-30,30-29,29-28,28-25 2276.16166957
2 25 2 2-30,30-23,23-12,12-31,31-29,29-28,28-25 2675.84125186
2 25 3 2-30,30-29,29-27,27-26,26-25 3042.39967359
2 25 4 2-3,3-26,26-27,27-29,29-28,28-25 3056.815308
2 25 5 2-30,30-24,24-5,5-17,17-8,8-32,32-31,31-29,29-28,28-25 4149.01102396
26 10 0 26-3,3-2,2-30,30-22,22-11,11-10 3816.34990105
26 10 1 26-27,27-29,29-30,30-22,22-11,11-10 3870.45131151
26 10 2 26-3,3-0,0-9,9-10 4019.04865772
26 10 3 26-27,27-29,29-31,31-32,32-8,8-17,17-15,15-22,22-11,11-10 4151.4978014
26 10 4 26-3,3-0,0-22,22-11,11-10 4336.25246222
26 10 5 26-3,3-2,2-30,30-23,23-5,5-17,17-15,15-16,16-22,22-11,11-10 4416.11711618
0 9 0 0-9 1096.87353987
0 9 1 0-22,22-11,11-10,10-9 2396.04525694
0 9 2 0-22,22-13,13-9 2707.33355971
0 9 3 0-1,1-6,6-14,14-7,7-22,22-16,16-18,18-13,13-9 5058.50397895
0 9 4 0-3,3-2,2-30,30-22,22-11,11-10,10-9 4975.89693382
0 9 5 0-22,22-15,15-16,16-18,18-13,13-9 3742.87583799
23 32 0 23-32 362.711406127
23 32 1 23-12,12-31,31-32 716.934134246
23 32 2 23-5,5-17,17-8,8-32 1400.10778678
23 32 3 23-30,30-29,29-31,31-32 2029.65755153
23 32 4 23-30,30-22,22-7,7-4,4-8,8-32 2755.04482145
23 32 5 23-5,5-24,24-30,30-29,29-31,31-32 3455.54481267
3 4 0 3-2,2-30,30-23,23-32,32-8,8-4 1998.8942909
3 4 1 3-2,2-30,30-23,23-12,12-31,31-32,32-8,8-4 2353.11701902
3 4 2 3-0,0-22,22-7,7-4 3140.00819692
3 4 3 3-2,2-30,30-22,22-7,7-4 2620.10563575
3 4 4 3-2,2-30,30-24,24-5,5-17,17-8,8-4 2788.58790278
3 4 5 3-2,2-30,30-29,29-31,31-32,32-8,8-4 3568.82277796
27 3 0 27-26,26-3 1328.77616265
27 3 1 27-29,29-30,30-2,2-3 1989.19703195
27 3 2 27-29,29-31,31-12,12-23,23-30,30-2,2-3 2388.87661424
27 3 3 27-29,29-28,28-25,25-26,26-3 3215.09370941
27 3 4 27-29,29-31,31-32,32-8,8-17,17-5,5-24,24-30,30-2,2-3 3862.04638634
27 3 5 27-26,26-25,25-28,28-29,29-30,30-2,2-3 4030.19394482
30 12 0 30-23,23-12 342.002091032
30 12 1 30-23,23-32,32-31,31-12 834.661107678
30 12 2 30-24,24-5,5-23,23-12 1767.88935217
30 12 3 30-29,29-31,31-12 1794.58298196
30 12 4 30-22,22-15,15-17,17-8,8-32,32-31,31-12 2875.01215837
30 12 5 30-22,22-15,15-17,17-5,5-23,23-12 3112.57911566
4 7 0 4-7 315.831673582
4 7 1 4-8,8-17,17-15,15-22,22-7 1999.81530138
4 7 2 4-8,8-17,17-15,15-16,16-22,22-7 2146.75586129
4 7 3 4-8,8-32,32-23,23-30,30-22,22-7 2801.924554
4 7 4 4-8,8-32,32-31,31-12,12-23,23-30,30-22,22-7 3156.14728212
4 7 5 4-8,8-17,17-5,5-24,24-30,30-22,22-7 3591.61816588
28 4 0 28-29,29-31,31-32,32-8,8-4 2371.55836398
28 4 1 28-29,29-30,30-23,23-32,32-8,8-4 2538.53536763
28 4 2 28-25,25-26,26-3,3-0,0-22,22-7,7-4 5563.16928836
28 4 3 28-29,29-30,30-22,22-7,7-4 3159.74671248
28 4 4 28-29,29-31,31-12,12-23,23-5,5-17,17-8,8-4 3450.90139667
28 4 5 28-29,29-30,30-24,24-5,5-17,17-8,8-4 3328.22897951
31 9 0 31-32,32-8,8-17,17-15,15-22,22-11,11-10,10-9 3017.20452989
31 9 1 31-12,12-23,23-30,30-22,22-11,11-10,10-9 3135.83762229
31 9 2 31-32,32-8,8-17,17-15,15-22,22-13,13-9 3328.49283267
31 9 3 31-29,29-27,27-26,26-3,3-0,0-9 5153.34192923
31 9 4 31-12,12-23,23-30,30-22,22-0,0-9 3692.72851633
31 9 5 31-32,32-8,8-4,4-7,7-22,22-13,13-9 3583.45753896
5 6 0 5-17,17-15,15-22,22-7,7-14,14-6 2544.67084806
5 6 1 5-17,17-15,15-22,22-0,0-1,1-6 2730.79022072
5 6 2 5-23,23-32,32-8,8-4,4-7,7-14,14-6 3348.1939495
5 6 3 5-24,24-30,30-22,22-0,0-1,1-6 3800.86848498
5 6 4 5-17,17-15,15-16,16-22,22-0,0-19,19-20,20-6 3423.09107469
5 6 5 5-23,23-30,30-22,22-7,7-14,14-6 3434.75960553
29 9 0 29-30,30-22,22-11,11-10,10-9 3543.85071062
29 9 1 29-31,31-32,32-8,8-17,17-15,15-22,22-11,11-10,10-9 3824.89720051
29 9 2 29-30,30-22,22-13,13-9 3855.13901339
29 9 3 29-27,27-26,26-3,3-0,0-9 4345.64925861
29 9 4 29-30,30-22,22-0,0-9 4100.74160465
29 9 5 29-31,31-32,32-8,8-17,17-15,15-22,22-13,13-9 4136.18550328
16 2 0 16-22,22-30,30-2 1842.89449858
16 2 1 16-15,15-17,17-8,8-32,32-23,23-30,30-2 1967.25164808
16 2 2 16-22,22-0,0-3,3-2 3063.62669336
16 2 3 16-15,15-22,22-30,30-2 1969.1588898
16 2 4 16-15,15-17,17-5,5-24,24-30,30-2 2152.04431655
16 2 5 16-15,15-22,22-0,0-3,3-2 3189.89108458
6 21 0 6-20,20-21 791.790969392
6 21 1 6-1,1-0,0-21 1525.48046158
6 21 2 6-1,1-0,0-19,19-20,20-21 1694.71875239
6 21 3 6-14,14-7,7-22,22-0,0-21 3195.42370002
6 21 4 6-20,20-19,19-0,0-21 2070.84075563
6 21 5 6-14,14-7,7-4,4-8,8-17,17-15,15-22,22-0,0-21 4818.53447745
30 22 0 30-22 1207.38401387
30 22 1 30-23,23-32,32-8,8-17,17-15,15-22 1655.40750741
30 22 2 30-23,23-5,5-17,17-15,15-22 1660.21066909
30 22 3 30-2,2-3,3-0,0-22 3228.53027411
30 22 4 30-24,24-5,5-17,17-8,8-4,4-7,7-22 2700.06582559
30 22 5 30-24,24-5,5-17,17-15,15-16,16-22 1987.14073579
19 15 0 19-0,0-22,22-15 1739.65002175
19 15 1 19-0,0-22,22-16,16-15 1886.59058165
19 15 2 19-20,20-6,6-14,14-7,7-22,22-15 2553.59615086
19 15 3 19-0,0-9,9-10,10-11,11-22,22-15 3376.50620746
19 15 4 19-20,20-21,21-0,0-22,22-16,16-15 2305.47119365
19 15 5 19-0,0-22,22-7,7-4,4-8,8-17,17-15 3605.36626145
17 3 0 17-8,8-32,32-23,23-30,30-2,2-3 1678.13869432
17 3 1 17-5,5-23,23-30,30-2,2-3 1682.941856
17 3 2 17-15,15-22,22-0,0-3 3205.79908721
17 3 3 17-8,8-32,32-31,31-29,29-27,27-26,26-3 3327.8911862
17 3 4 17-15,15-16,16-22,22-0,0-3 3352.73964711
17 3 5 17-5,5-24,24-30,30-2,2-3 1862.93136279
7 16 0 7-22,22-16 581.571550739
7 16 1 7-22,22-15,15-16 707.83594196
7 16 2 7-4,4-8,8-17,17-15,15-16 1881.01598413
7 16 3 7-14,14-6,6-1,1-0,0-22,22-16 3186.9904965
7 16 4 7-22,22-13,13-18,18-16 2423.65268605
7 16 5 7-4,4-8,8-32,32-23,23-30,30-22,22-16 3006.79158079
31 23 0 31-12,12-23 411.930827857
31 23 1 31-32,32-23 667.714712516
31 23 2 31-32,32-8,8-17,17-5,5-23 1705.11109317
31 23 3 31-29,29-30,30-23 1724.65424514
31 23 4 31-29,29-27,27-26,26-3,3-2,2-30,30-23 3305.72194903
31 23 5 31-29,29-30,30-24,24-5,5-23 3150.54150628
5 32 0 5-17,17-8,8-32 777.158909607
5 32 1 5-23,23-32 985.660283301
5 32 2 5-24,24-30,30-23,23-32 1262.66744843
5 32 3 5-23,23-12,12-31,31-32 1339.88301142
5 32 4 5-17,17-15,15-22,22-7,7-4,4-8,8-32 2487.90494116
5 32 5 5-24,24-30,30-29,29-31,31-32 2832.59593549
20 8 0 20-19,19-0,0-22,22-15,15-17,17-8 2682.51647841
20 8 1 20-6,6-14,14-7,7-4,4-8 2783.90973637
20 8 2 20-21,21-0,0-22,22-15,15-17,17-8 2826.41571048
20 8 3 20-19,19-0,0-3,3-2,2-30,30-23,23-32,32-8 3649.70938016
20 8 4 20-6,6-1,1-0,0-22,22-7,7-4,4-8 3662.56530656
20 8 5 20-21,21-0,0-22,22-30,30-23,23-32,32-8 3628.52496309
18 8 0 18-16,16-15,15-17,17-8 1190.71990454
18 8 1 18-16,16-22,22-7,7-4,4-8 1769.35095488
18 8 2 18-13,13-22,22-15,15-17,17-8 2858.98405935
18 8 3 18-16,16-22,22-30,30-23,23-32,32-8 2316.4955012
18 8 4 18-13,13-22,22-7,7-4,4-8 3113.94876564
18 8 5 18-16,16-15,15-17,17-5,5-23,23-12,12-31,31-32,32-8 2702.86088215
16 24 0 16-15,15-17,17-5,5-24 1235.25245543
16 24 1 16-22,22-15,15-17,17-5,5-24 1558.91879947
16 24 2 16-22,22-30,30-24 1959.27229423
16 24 3 16-22,22-7,7-4,4-8,8-32,32-23,23-30,30-24 2662.26049406
16 24 4 16-15,15-22,22-30,30-24 2085.53668545
16 24 5 16-22,22-30,30-23,23-5,5-24 2449.00755694
21 13 0 21-0,0-22,22-13 2341.21089081
21 13 1 21-20,20-19,19-0,0-22,22-13 2510.44918162
21 13 2 21-0,0-9,9-13 2885.94522708
21 13 3 21-20,20-6,6-14,14-7,7-22,22-16,16-18,18-13 3958.69181786
21 13 4 21-20,20-6,6-1,1-0,0-9,9-13 3780.26763975
21 13 5 21-0,0-22,22-15,15-16,16-18,18-13 3376.75316908
8 14 0 8-4,4-7,7-14 1567.06673748
8 14 1 8-17,17-15,15-22,22-7,7-14 2004.63822871
8 14 2 8-17,17-15,15-22,22-0,0-1,1-6,6-14 3353.99918324
8 14 3 8-32,32-23,23-30,30-22,22-7,7-14 2806.74748133
8 14 4 8-32,32-31,31-12,12-23,23-30,30-22,22-7,7-14 3160.97020945
8 14 5 8-17,17-15,15-16,16-22,22-0,0-1,1-6,6-14 3500.93974315
32 27 0 32-31,31-29,29-27 1482.81841406
32 27 1 32-23,23-30,30-29,29-27 1649.79541771
32 27 2 32-23,23-30,30-2,2-3,3-26,26-27 2490.61824749
32 27 3 32-8,8-17,17-5,5-24,24-30,30-29,29-27 2867.18130515
32 27 4 32-31,31-29,29-28,28-25,25-26,26-27 3523.81532693
32 27 5 32-23,23-12,12-31,31-29,29-27 1952.45734166
22 2 0 22-30,30-2 1607.59104661
22 2 1 22-15,15-17,17-8,8-32,32-23,23-30,30-2 2055.61454014
22 2 2 22-0,0-3,3-2 2828.32324138
22 2 3 22-16,16-15,15-17,17-5,5-24,24-30,30-2 2387.34776852
22 2 4 22-7,7-4,4-8,8-32,32-31,31-12,12-23,23-30,30-2 2664.80197456
22 2 5 22-15,15-17,17-5,5-23,23-30,30-2 2060.41770183
9 15 0 9-10,10-11,11-22,22-15 1692.97931902
9 15 1 9-10,10-11,11-22,22-16,16-15 1839.91987893
9 15 2 9-13,13-22,22-15 2004.26762179
9 15 3 9-0,0-22,22-15 2249.87021306
9 15 4 9-13,13-18,18-16,16-15 2589.8791648
9 15 5 9-13,13-22,22-7,7-4,4-8,8-17,17-15 3869.98386149
